terrain_x,terrain_y,terrain_z
1170.0,990.0,187.0
1200.0,990.0,183.0
1230.0,990.0,179.0
1260.0,990.0,178.0
1290.0,990.0,174.0
1320.0,990.0,170.0
1350.0,990.0,166.0
1380.0,990.0,164.0
1410.0,990.0,160.0
1440.0,990.0,158.0
1470.0,990.0,157.0
1500.0,990.0,156.0
1530.0,990.0,156.0
1560.0,990.0,157.0
0.0,960.0,818.0
30.0,960.0,814.0
60.0,960.0,792.0
90.0,960.0,770.0
120.0,960.0,742.0
150.0,960.0,714.0
180.0,960.0,679.0
210.0,960.0,654.0
240.0,960.0,632.0
270.0,960.0,619.0
300.0,960.0,605.0
330.0,960.0,593.0
360.0,960.0,572.0
390.0,960.0,550.0
420.0,960.0,529.0
450.0,960.0,502.0
480.0,960.0,483.0
510.0,960.0,463.0
540.0,960.0,442.0
570.0,960.0,433.0
600.0,960.0,417.0
630.0,960.0,404.0
660.0,960.0,389.0
690.0,960.0,367.0
720.0,960.0,352.0
750.0,960.0,318.0
780.0,960.0,299.0
810.0,960.0,295.0
840.0,960.0,291.0
870.0,960.0,271.0
900.0,960.0,252.0
930.0,960.0,235.0
960.0,960.0,223.0
990.0,960.0,213.0
1020.0,960.0,211.0
1050.0,960.0,204.0
1080.0,960.0,200.0
1110.0,960.0,191.0
1140.0,960.0,186.0
1170.0,960.0,184.0
1200.0,960.0,179.0
1230.0,960.0,174.0
1260.0,960.0,173.0
1290.0,960.0,169.0
1320.0,960.0,166.0
1350.0,960.0,164.0
1380.0,960.0,161.0
1410.0,960.0,159.0
1440.0,960.0,157.0
1470.0,960.0,155.0
1500.0,960.0,154.0
1530.0,960.0,155.0
1560.0,960.0,157.0
0.0,930.0,798.0
30.0,930.0,797.0
60.0,930.0,776.0
90.0,930.0,755.0
120.0,930.0,733.0
150.0,930.0,709.0
180.0,930.0,675.0
210.0,930.0,654.0
240.0,930.0,632.0
270.0,930.0,605.0
300.0,930.0,599.0
330.0,930.0,580.0
360.0,930.0,564.0
390.0,930.0,542.0
420.0,930.0,527.0
450.0,930.0,501.0
480.0,930.0,480.0
510.0,930.0,459.0
540.0,930.0,440.0
570.0,930.0,423.0
600.0,930.0,408.0
630.0,930.0,394.0
660.0,930.0,383.0
690.0,930.0,364.0
720.0,930.0,341.0
750.0,930.0,322.0
780.0,930.0,304.0
810.0,930.0,295.0
840.0,930.0,285.0
870.0,930.0,264.0
900.0,930.0,245.0
930.0,930.0,239.0
960.0,930.0,227.0
990.0,930.0,218.0
1020.0,930.0,211.0
1050.0,930.0,206.0
1080.0,930.0,201.0
1110.0,930.0,193.0
1140.0,930.0,186.0
1170.0,930.0,181.0
1200.0,930.0,175.0
1230.0,930.0,171.0
1260.0,930.0,168.0
1290.0,930.0,161.0
1320.0,930.0,159.0
1350.0,930.0,160.0
1380.0,930.0,159.0
1410.0,930.0,155.0
1440.0,930.0,154.0
1470.0,930.0,153.0
1500.0,930.0,153.0
1530.0,930.0,153.0
1560.0,930.0,153.0
0.0,900.0,772.0
30.0,900.0,760.0
60.0,900.0,759.0
90.0,900.0,738.0
120.0,900.0,725.0
150.0,900.0,694.0
180.0,900.0,668.0
210.0,900.0,652.0
240.0,900.0,627.0
270.0,900.0,593.0
300.0,900.0,580.0
330.0,900.0,565.0
360.0,900.0,546.0
390.0,900.0,521.0
420.0,900.0,503.0
450.0,900.0,489.0
480.0,900.0,476.0
510.0,900.0,453.0
540.0,900.0,426.0
570.0,900.0,413.0
600.0,900.0,395.0
630.0,900.0,384.0
660.0,900.0,378.0
690.0,900.0,365.0
720.0,900.0,346.0
750.0,900.0,328.0
780.0,900.0,318.0
810.0,900.0,287.0
840.0,900.0,277.0
870.0,900.0,263.0
900.0,900.0,247.0
930.0,900.0,242.0
960.0,900.0,231.0
990.0,900.0,220.0
1020.0,900.0,214.0
1050.0,900.0,208.0
1080.0,900.0,204.0
1110.0,900.0,195.0
1140.0,900.0,186.0
1170.0,900.0,180.0
1200.0,900.0,172.0
1230.0,900.0,161.0
1260.0,900.0,162.0
1290.0,900.0,157.0
1320.0,900.0,156.0
1350.0,900.0,157.0
1380.0,900.0,158.0
1410.0,900.0,155.0
1440.0,900.0,154.0
1470.0,900.0,154.0
1500.0,900.0,154.0
1530.0,900.0,150.0
1560.0,900.0,150.0
0.0,870.0,744.0
30.0,870.0,731.0
60.0,870.0,722.0
90.0,870.0,714.0
120.0,870.0,692.0
150.0,870.0,678.0
180.0,870.0,659.0
210.0,870.0,630.0
240.0,870.0,594.0
270.0,870.0,583.0
300.0,870.0,569.0
330.0,870.0,550.0
360.0,870.0,532.0
390.0,870.0,499.0
420.0,870.0,475.0
450.0,870.0,472.0
480.0,870.0,462.0
510.0,870.0,441.0
540.0,870.0,425.0
570.0,870.0,404.0
600.0,870.0,387.0
630.0,870.0,377.0
660.0,870.0,372.0
690.0,870.0,360.0
720.0,870.0,344.0
750.0,870.0,331.0
780.0,870.0,316.0
810.0,870.0,286.0
840.0,870.0,271.0
870.0,870.0,263.0
900.0,870.0,248.0
930.0,870.0,239.0
960.0,870.0,225.0
990.0,870.0,217.0
1020.0,870.0,214.0
1050.0,870.0,207.0
1080.0,870.0,201.0
1110.0,870.0,191.0
1140.0,870.0,183.0
1170.0,870.0,176.0
1200.0,870.0,165.0
1230.0,870.0,156.0
1260.0,870.0,155.0
1290.0,870.0,157.0
1320.0,870.0,156.0
1350.0,870.0,160.0
1380.0,870.0,164.0
1410.0,870.0,164.0
1440.0,870.0,162.0
1470.0,870.0,160.0
1500.0,870.0,156.0
1530.0,870.0,151.0
1560.0,870.0,147.0
0.0,840.0,727.0
30.0,840.0,715.0
60.0,840.0,702.0
90.0,840.0,697.0
120.0,840.0,685.0
150.0,840.0,660.0
180.0,840.0,631.0
210.0,840.0,596.0
240.0,840.0,578.0
270.0,840.0,571.0
300.0,840.0,551.0
330.0,840.0,533.0
360.0,840.0,512.0
390.0,840.0,480.0
420.0,840.0,461.0
450.0,840.0,446.0
480.0,840.0,433.0
510.0,840.0,423.0
540.0,840.0,409.0
570.0,840.0,392.0
600.0,840.0,375.0
630.0,840.0,368.0
660.0,840.0,362.0
690.0,840.0,351.0
720.0,840.0,335.0
750.0,840.0,323.0
780.0,840.0,316.0
810.0,840.0,284.0
840.0,840.0,267.0
870.0,840.0,259.0
900.0,840.0,246.0
930.0,840.0,231.0
960.0,840.0,215.0
990.0,840.0,212.0
1020.0,840.0,207.0
1050.0,840.0,203.0
1080.0,840.0,197.0
1110.0,840.0,185.0
1140.0,840.0,178.0
1170.0,840.0,174.0
1200.0,840.0,164.0
1230.0,840.0,155.0
1260.0,840.0,157.0
1290.0,840.0,160.0
1320.0,840.0,162.0
1350.0,840.0,165.0
1380.0,840.0,170.0
1410.0,840.0,170.0
1440.0,840.0,170.0
1470.0,840.0,166.0
1500.0,840.0,163.0
1530.0,840.0,151.0
1560.0,840.0,147.0
0.0,810.0,714.0
30.0,810.0,700.0
60.0,810.0,691.0
90.0,810.0,687.0
120.0,810.0,658.0
150.0,810.0,633.0
180.0,810.0,601.0
210.0,810.0,574.0
240.0,810.0,561.0
270.0,810.0,552.0
300.0,810.0,535.0
330.0,810.0,514.0
360.0,810.0,490.0
390.0,810.0,463.0
420.0,810.0,452.0
450.0,810.0,427.0
480.0,810.0,408.0
510.0,810.0,396.0
540.0,810.0,391.0
570.0,810.0,378.0
600.0,810.0,360.0
630.0,810.0,353.0
660.0,810.0,349.0
690.0,810.0,341.0
720.0,810.0,328.0
750.0,810.0,313.0
780.0,810.0,299.0
810.0,810.0,279.0
840.0,810.0,263.0
870.0,810.0,258.0
900.0,810.0,247.0
930.0,810.0,230.0
960.0,810.0,215.0
990.0,810.0,208.0
1020.0,810.0,203.0
1050.0,810.0,198.0
1080.0,810.0,190.0
1110.0,810.0,179.0
1140.0,810.0,173.0
1170.0,810.0,171.0
1200.0,810.0,162.0
1230.0,810.0,158.0
1260.0,810.0,162.0
1290.0,810.0,166.0
1320.0,810.0,169.0
1350.0,810.0,170.0
1380.0,810.0,170.0
1410.0,810.0,170.0
1440.0,810.0,168.0
1470.0,810.0,167.0
1500.0,810.0,165.0
1530.0,810.0,157.0
1560.0,810.0,149.0
0.0,780.0,707.0
30.0,780.0,685.0
60.0,780.0,679.0
90.0,780.0,660.0
120.0,780.0,628.0
150.0,780.0,605.0
180.0,780.0,584.0
210.0,780.0,564.0
240.0,780.0,549.0
270.0,780.0,532.0
300.0,780.0,522.0
330.0,780.0,486.0
360.0,780.0,458.0
390.0,780.0,439.0
420.0,780.0,432.0
450.0,780.0,417.0
480.0,780.0,388.0
510.0,780.0,373.0
540.0,780.0,365.0
570.0,780.0,354.0
600.0,780.0,343.0
630.0,780.0,335.0
660.0,780.0,331.0
690.0,780.0,328.0
720.0,780.0,321.0
750.0,780.0,307.0
780.0,780.0,291.0
810.0,780.0,275.0
840.0,780.0,264.0
870.0,780.0,256.0
900.0,780.0,248.0
930.0,780.0,228.0
960.0,780.0,214.0
990.0,780.0,207.0
1020.0,780.0,196.0
1050.0,780.0,190.0
1080.0,780.0,184.0
1110.0,780.0,174.0
1140.0,780.0,169.0
1170.0,780.0,167.0
1200.0,780.0,164.0
1230.0,780.0,162.0
1260.0,780.0,168.0
1290.0,780.0,174.0
1320.0,780.0,175.0
1350.0,780.0,174.0
1380.0,780.0,172.0
1410.0,780.0,171.0
1440.0,780.0,169.0
1470.0,780.0,167.0
1500.0,780.0,167.0
1530.0,780.0,163.0
1560.0,780.0,151.0
0.0,750.0,709.0
30.0,750.0,686.0
60.0,750.0,669.0
90.0,750.0,643.0
120.0,750.0,612.0
150.0,750.0,589.0
180.0,750.0,576.0
210.0,750.0,559.0
240.0,750.0,535.0
270.0,750.0,509.0
300.0,750.0,504.0
330.0,750.0,451.0
360.0,750.0,429.0
390.0,750.0,410.0
420.0,750.0,405.0
450.0,750.0,390.0
480.0,750.0,371.0
510.0,750.0,352.0
540.0,750.0,341.0
570.0,750.0,332.0
600.0,750.0,323.0
630.0,750.0,312.0
660.0,750.0,307.0
690.0,750.0,307.0
720.0,750.0,311.0
750.0,750.0,302.0
780.0,750.0,289.0
810.0,750.0,280.0
840.0,750.0,259.0
870.0,750.0,251.0
900.0,750.0,240.0
930.0,750.0,221.0
960.0,750.0,208.0
990.0,750.0,204.0
1020.0,750.0,191.0
1050.0,750.0,185.0
1080.0,750.0,181.0
1110.0,750.0,171.0
1140.0,750.0,167.0
1170.0,750.0,167.0
1200.0,750.0,165.0
1230.0,750.0,167.0
1260.0,750.0,172.0
1290.0,750.0,178.0
1320.0,750.0,178.0
1350.0,750.0,178.0
1380.0,750.0,177.0
1410.0,750.0,176.0
1440.0,750.0,173.0
1470.0,750.0,171.0
1500.0,750.0,171.0
1530.0,750.0,165.0
1560.0,750.0,155.0
0.0,720.0,708.0
30.0,720.0,672.0
60.0,720.0,662.0
90.0,720.0,634.0
120.0,720.0,609.0
150.0,720.0,579.0
180.0,720.0,563.0
210.0,720.0,536.0
240.0,720.0,516.0
270.0,720.0,501.0
300.0,720.0,471.0
330.0,720.0,433.0
360.0,720.0,410.0
390.0,720.0,392.0
420.0,720.0,375.0
450.0,720.0,362.0
480.0,720.0,354.0
510.0,720.0,340.0
540.0,720.0,326.0
570.0,720.0,315.0
600.0,720.0,303.0
630.0,720.0,294.0
660.0,720.0,289.0
690.0,720.0,290.0
720.0,720.0,293.0
750.0,720.0,289.0
780.0,720.0,283.0
810.0,720.0,272.0
840.0,720.0,248.0
870.0,720.0,236.0
900.0,720.0,225.0
930.0,720.0,210.0
960.0,720.0,203.0
990.0,720.0,196.0
1020.0,720.0,185.0
1050.0,720.0,181.0
1080.0,720.0,176.0
1110.0,720.0,167.0
1140.0,720.0,163.0
1170.0,720.0,163.0
1200.0,720.0,166.0
1230.0,720.0,170.0
1260.0,720.0,175.0
1290.0,720.0,179.0
1320.0,720.0,180.0
1350.0,720.0,179.0
1380.0,720.0,181.0
1410.0,720.0,181.0
1440.0,720.0,181.0
1470.0,720.0,179.0
1500.0,720.0,174.0
1530.0,720.0,169.0
1560.0,720.0,156.0
0.0,690.0,691.0
30.0,690.0,665.0
60.0,690.0,648.0
90.0,690.0,612.0
120.0,690.0,574.0
150.0,690.0,551.0
180.0,690.0,526.0
210.0,690.0,510.0
240.0,690.0,496.0
270.0,690.0,477.0
300.0,690.0,439.0
330.0,690.0,403.0
360.0,690.0,392.0
390.0,690.0,378.0
420.0,690.0,358.0
450.0,690.0,350.0
480.0,690.0,338.0
510.0,690.0,325.0
540.0,690.0,310.0
570.0,690.0,299.0
600.0,690.0,289.0
630.0,690.0,284.0
660.0,690.0,278.0
690.0,690.0,274.0
720.0,690.0,275.0
750.0,690.0,269.0
780.0,690.0,267.0
810.0,690.0,253.0
840.0,690.0,231.0
870.0,690.0,222.0
900.0,690.0,210.0
930.0,690.0,202.0
960.0,690.0,200.0
990.0,690.0,191.0
1020.0,690.0,178.0
1050.0,690.0,174.0
1080.0,690.0,168.0
1110.0,690.0,161.0
1140.0,690.0,159.0
1170.0,690.0,162.0
1200.0,690.0,166.0
1230.0,690.0,173.0
1260.0,690.0,178.0
1290.0,690.0,185.0
1320.0,690.0,187.0
1350.0,690.0,189.0
1380.0,690.0,189.0
1410.0,690.0,189.0
1440.0,690.0,187.0
1470.0,690.0,182.0
1500.0,690.0,174.0
1530.0,690.0,166.0
1560.0,690.0,155.0
0.0,660.0,720.0
30.0,660.0,668.0
60.0,660.0,658.0
90.0,660.0,620.0
120.0,660.0,528.0
150.0,660.0,528.0
180.0,660.0,511.0
210.0,660.0,500.0
240.0,660.0,473.0
270.0,660.0,453.0
300.0,660.0,430.0
330.0,660.0,393.0
360.0,660.0,386.0
390.0,660.0,372.0
420.0,660.0,357.0
450.0,660.0,345.0
480.0,660.0,328.0
510.0,660.0,310.0
540.0,660.0,299.0
570.0,660.0,291.0
600.0,660.0,281.0
630.0,660.0,277.0
660.0,660.0,269.0
690.0,660.0,262.0
720.0,660.0,254.0
750.0,660.0,249.0
780.0,660.0,247.0
810.0,660.0,233.0
840.0,660.0,216.0
870.0,660.0,214.0
900.0,660.0,200.0
930.0,660.0,197.0
960.0,660.0,196.0
990.0,660.0,190.0
1020.0,660.0,176.0
1050.0,660.0,169.0
1080.0,660.0,164.0
1110.0,660.0,160.0
1140.0,660.0,160.0
1170.0,660.0,164.0
1200.0,660.0,170.0
1230.0,660.0,177.0
1260.0,660.0,184.0
1290.0,660.0,194.0
1320.0,660.0,200.0
1350.0,660.0,202.0
1380.0,660.0,201.0
1410.0,660.0,197.0
1440.0,660.0,190.0
1470.0,660.0,181.0
1500.0,660.0,171.0
1530.0,660.0,160.0
1560.0,660.0,149.0
0.0,630.0,708.0
30.0,630.0,666.0
60.0,630.0,658.0
90.0,630.0,595.0
120.0,630.0,519.0
150.0,630.0,519.0
180.0,630.0,511.0
210.0,630.0,498.0
240.0,630.0,475.0
270.0,630.0,445.0
300.0,630.0,426.0
330.0,630.0,405.0
360.0,630.0,388.0
390.0,630.0,369.0
420.0,630.0,356.0
450.0,630.0,337.0
480.0,630.0,314.0
510.0,630.0,302.0
540.0,630.0,295.0
570.0,630.0,291.0
600.0,630.0,281.0
630.0,630.0,272.0
660.0,630.0,258.0
690.0,630.0,252.0
720.0,630.0,243.0
750.0,630.0,237.0
780.0,630.0,229.0
810.0,630.0,219.0
840.0,630.0,211.0
870.0,630.0,209.0
900.0,630.0,198.0
930.0,630.0,194.0
960.0,630.0,193.0
990.0,630.0,187.0
1020.0,630.0,177.0
1050.0,630.0,169.0
1080.0,630.0,164.0
1110.0,630.0,161.0
1140.0,630.0,163.0
1170.0,630.0,173.0
1200.0,630.0,181.0
1230.0,630.0,188.0
1260.0,630.0,196.0
1290.0,630.0,209.0
1320.0,630.0,215.0
1350.0,630.0,219.0
1380.0,630.0,213.0
1410.0,630.0,201.0
1440.0,630.0,190.0
1470.0,630.0,178.0
1500.0,630.0,169.0
1530.0,630.0,156.0
1560.0,630.0,144.0
0.0,600.0,721.0
30.0,600.0,649.0
60.0,600.0,611.0
90.0,600.0,511.0
120.0,600.0,513.0
150.0,600.0,512.0
180.0,600.0,504.0
210.0,600.0,489.0
240.0,600.0,458.0
270.0,600.0,439.0
300.0,600.0,428.0
330.0,600.0,406.0
360.0,600.0,379.0
390.0,600.0,366.0
420.0,600.0,351.0
450.0,600.0,326.0
480.0,600.0,314.0
510.0,600.0,305.0
540.0,600.0,301.0
570.0,600.0,297.0
600.0,600.0,285.0
630.0,600.0,271.0
660.0,600.0,258.0
690.0,600.0,247.0
720.0,600.0,237.0
750.0,600.0,229.0
780.0,600.0,219.0
810.0,600.0,210.0
840.0,600.0,207.0
870.0,600.0,206.0
900.0,600.0,199.0
930.0,600.0,192.0
960.0,600.0,187.0
990.0,600.0,182.0
1020.0,600.0,173.0
1050.0,600.0,169.0
1080.0,600.0,165.0
1110.0,600.0,164.0
1140.0,600.0,173.0
1170.0,600.0,184.0
1200.0,600.0,194.0
1230.0,600.0,201.0
1260.0,600.0,213.0
1290.0,600.0,224.0
1320.0,600.0,229.0
1350.0,600.0,231.0
1380.0,600.0,223.0
1410.0,600.0,210.0
1440.0,600.0,194.0
1470.0,600.0,176.0
1500.0,600.0,163.0
1530.0,600.0,152.0
1560.0,600.0,142.0
0.0,570.0,713.0
30.0,570.0,641.0
60.0,570.0,561.0
90.0,570.0,502.0
120.0,570.0,505.0
150.0,570.0,499.0
180.0,570.0,490.0
210.0,570.0,467.0
240.0,570.0,448.0
270.0,570.0,433.0
300.0,570.0,421.0
330.0,570.0,396.0
360.0,570.0,374.0
390.0,570.0,365.0
420.0,570.0,346.0
450.0,570.0,322.0
480.0,570.0,319.0
510.0,570.0,313.0
540.0,570.0,305.0
570.0,570.0,301.0
600.0,570.0,290.0
630.0,570.0,273.0
660.0,570.0,265.0
690.0,570.0,250.0
720.0,570.0,237.0
750.0,570.0,229.0
780.0,570.0,219.0
810.0,570.0,209.0
840.0,570.0,206.0
870.0,570.0,205.0
900.0,570.0,200.0
930.0,570.0,191.0
960.0,570.0,185.0
990.0,570.0,179.0
1020.0,570.0,170.0
1050.0,570.0,167.0
1080.0,570.0,167.0
1110.0,570.0,169.0
1140.0,570.0,179.0
1170.0,570.0,190.0
1200.0,570.0,200.0
1230.0,570.0,211.0
1260.0,570.0,221.0
1290.0,570.0,232.0
1320.0,570.0,237.0
1350.0,570.0,236.0
1380.0,570.0,230.0
1410.0,570.0,219.0
1440.0,570.0,199.0
1470.0,570.0,177.0
1500.0,570.0,158.0
1530.0,570.0,150.0
1560.0,570.0,139.0
0.0,540.0,701.0
30.0,540.0,627.0
60.0,540.0,543.0
90.0,540.0,506.0
120.0,540.0,503.0
150.0,540.0,496.0
180.0,540.0,485.0
210.0,540.0,467.0
240.0,540.0,444.0
270.0,540.0,425.0
300.0,540.0,412.0
330.0,540.0,396.0
360.0,540.0,382.0
390.0,540.0,365.0
420.0,540.0,346.0
450.0,540.0,328.0
480.0,540.0,325.0
510.0,540.0,317.0
540.0,540.0,308.0
570.0,540.0,303.0
600.0,540.0,294.0
630.0,540.0,283.0
660.0,540.0,276.0
690.0,540.0,260.0
720.0,540.0,246.0
750.0,540.0,238.0
780.0,540.0,230.0
810.0,540.0,216.0
840.0,540.0,208.0
870.0,540.0,205.0
900.0,540.0,199.0
930.0,540.0,190.0
960.0,540.0,184.0
990.0,540.0,178.0
1020.0,540.0,170.0
1050.0,540.0,168.0
1080.0,540.0,168.0
1110.0,540.0,173.0
1140.0,540.0,182.0
1170.0,540.0,196.0
1200.0,540.0,209.0
1230.0,540.0,220.0
1260.0,540.0,232.0
1290.0,540.0,241.0
1320.0,540.0,246.0
1350.0,540.0,242.0
1380.0,540.0,231.0
1410.0,540.0,216.0
1440.0,540.0,201.0
1470.0,540.0,182.0
1500.0,540.0,160.0
1530.0,540.0,150.0
1560.0,540.0,142.0
0.0,510.0,699.0
30.0,510.0,540.0
60.0,510.0,560.0
90.0,510.0,514.0
120.0,510.0,510.0
150.0,510.0,500.0
180.0,510.0,484.0
210.0,510.0,464.0
240.0,510.0,444.0
270.0,510.0,423.0
300.0,510.0,406.0
330.0,510.0,395.0
360.0,510.0,386.0
390.0,510.0,366.0
420.0,510.0,345.0
450.0,510.0,331.0
480.0,510.0,329.0
510.0,510.0,323.0
540.0,510.0,311.0
570.0,510.0,306.0
600.0,510.0,295.0
630.0,510.0,286.0
660.0,510.0,281.0
690.0,510.0,268.0
720.0,510.0,258.0
750.0,510.0,254.0
780.0,510.0,236.0
810.0,510.0,222.0
840.0,510.0,214.0
870.0,510.0,205.0
900.0,510.0,198.0
930.0,510.0,190.0
960.0,510.0,183.0
990.0,510.0,178.0
1020.0,510.0,172.0
1050.0,510.0,169.0
1080.0,510.0,169.0
1110.0,510.0,175.0
1140.0,510.0,187.0
1170.0,510.0,202.0
1200.0,510.0,217.0
1230.0,510.0,230.0
1260.0,510.0,238.0
1290.0,510.0,247.0
1320.0,510.0,250.0
1350.0,510.0,246.0
1380.0,510.0,231.0
1410.0,510.0,215.0
1440.0,510.0,201.0
1470.0,510.0,184.0
1500.0,510.0,164.0
1530.0,510.0,152.0
1560.0,510.0,143.0
0.0,480.0,684.0
30.0,480.0,539.0
60.0,480.0,534.0
90.0,480.0,519.0
120.0,480.0,518.0
150.0,480.0,499.0
180.0,480.0,478.0
210.0,480.0,460.0
240.0,480.0,446.0
270.0,480.0,416.0
300.0,480.0,401.0
330.0,480.0,388.0
360.0,480.0,375.0
390.0,480.0,361.0
420.0,480.0,344.0
450.0,480.0,330.0
480.0,480.0,327.0
510.0,480.0,321.0
540.0,480.0,311.0
570.0,480.0,302.0
600.0,480.0,292.0
630.0,480.0,282.0
660.0,480.0,275.0
690.0,480.0,269.0
720.0,480.0,264.0
750.0,480.0,251.0
780.0,480.0,232.0
810.0,480.0,222.0
840.0,480.0,217.0
870.0,480.0,208.0
900.0,480.0,200.0
930.0,480.0,190.0
960.0,480.0,181.0
990.0,480.0,175.0
1020.0,480.0,170.0
1050.0,480.0,168.0
1080.0,480.0,171.0
1110.0,480.0,178.0
1140.0,480.0,192.0
1170.0,480.0,208.0
1200.0,480.0,222.0
1230.0,480.0,231.0
1260.0,480.0,239.0
1290.0,480.0,247.0
1320.0,480.0,253.0
1350.0,480.0,247.0
1380.0,480.0,233.0
1410.0,480.0,217.0
1440.0,480.0,200.0
1470.0,480.0,183.0
1500.0,480.0,160.0
1530.0,480.0,150.0
1560.0,480.0,141.0
0.0,450.0,568.0
30.0,450.0,558.0
60.0,450.0,542.0
90.0,450.0,519.0
120.0,450.0,513.0
150.0,450.0,487.0
180.0,450.0,470.0
210.0,450.0,455.0
240.0,450.0,437.0
270.0,450.0,412.0
300.0,450.0,400.0
330.0,450.0,376.0
360.0,450.0,360.0
390.0,450.0,353.0
420.0,450.0,339.0
450.0,450.0,320.0
480.0,450.0,319.0
510.0,450.0,309.0
540.0,450.0,298.0
570.0,450.0,293.0
600.0,450.0,286.0
630.0,450.0,274.0
660.0,450.0,267.0
690.0,450.0,260.0
720.0,450.0,255.0
750.0,450.0,246.0
780.0,450.0,231.0
810.0,450.0,222.0
840.0,450.0,217.0
870.0,450.0,209.0
900.0,450.0,202.0
930.0,450.0,189.0
960.0,450.0,180.0
990.0,450.0,172.0
1020.0,450.0,168.0
1050.0,450.0,170.0
1080.0,450.0,174.0
1110.0,450.0,184.0
1140.0,450.0,196.0
1170.0,450.0,209.0
1200.0,450.0,221.0
1230.0,450.0,231.0
1260.0,450.0,242.0
1290.0,450.0,251.0
1320.0,450.0,256.0
1350.0,450.0,248.0
1380.0,450.0,234.0
1410.0,450.0,216.0
1440.0,450.0,200.0
1470.0,450.0,178.0
1500.0,450.0,157.0
1530.0,450.0,150.0
1560.0,450.0,139.0
0.0,420.0,563.0
30.0,420.0,555.0
60.0,420.0,531.0
90.0,420.0,516.0
120.0,420.0,496.0
150.0,420.0,471.0
180.0,420.0,457.0
210.0,420.0,447.0
240.0,420.0,431.0
270.0,420.0,414.0
300.0,420.0,396.0
330.0,420.0,367.0
360.0,420.0,355.0
390.0,420.0,344.0
420.0,420.0,325.0
450.0,420.0,315.0
480.0,420.0,305.0
510.0,420.0,295.0
540.0,420.0,286.0
570.0,420.0,281.0
600.0,420.0,268.0
630.0,420.0,261.0
660.0,420.0,256.0
690.0,420.0,249.0
720.0,420.0,243.0
750.0,420.0,238.0
780.0,420.0,229.0
810.0,420.0,221.0
840.0,420.0,214.0
870.0,420.0,207.0
900.0,420.0,199.0
930.0,420.0,187.0
960.0,420.0,179.0
990.0,420.0,173.0
1020.0,420.0,170.0
1050.0,420.0,173.0
1080.0,420.0,179.0
1110.0,420.0,187.0
1140.0,420.0,197.0
1170.0,420.0,209.0
1200.0,420.0,219.0
1230.0,420.0,233.0
1260.0,420.0,248.0
1290.0,420.0,257.0
1320.0,420.0,261.0
1350.0,420.0,250.0
1380.0,420.0,232.0
1410.0,420.0,215.0
1440.0,420.0,201.0
1470.0,420.0,183.0
1500.0,420.0,165.0
1530.0,420.0,150.0
1560.0,420.0,138.0
0.0,390.0,553.0
30.0,390.0,548.0
60.0,390.0,529.0
90.0,390.0,515.0
120.0,390.0,490.0
150.0,390.0,462.0
180.0,390.0,452.0
210.0,390.0,443.0
240.0,390.0,432.0
270.0,390.0,410.0
300.0,390.0,375.0
330.0,390.0,355.0
360.0,390.0,345.0
390.0,390.0,332.0
420.0,390.0,323.0
450.0,390.0,318.0
480.0,390.0,302.0
510.0,390.0,290.0
540.0,390.0,282.0
570.0,390.0,273.0
600.0,390.0,259.0
630.0,390.0,253.0
660.0,390.0,249.0
690.0,390.0,243.0
720.0,390.0,237.0
750.0,390.0,234.0
780.0,390.0,228.0
810.0,390.0,220.0
840.0,390.0,211.0
870.0,390.0,204.0
900.0,390.0,194.0
930.0,390.0,184.0
960.0,390.0,179.0
990.0,390.0,175.0
1020.0,390.0,175.0
1050.0,390.0,177.0
1080.0,390.0,182.0
1110.0,390.0,188.0
1140.0,390.0,194.0
1170.0,390.0,208.0
1200.0,390.0,219.0
1230.0,390.0,237.0
1260.0,390.0,253.0
1290.0,390.0,262.0
1320.0,390.0,262.0
1350.0,390.0,250.0
1380.0,390.0,233.0
1410.0,390.0,219.0
1440.0,390.0,209.0
1470.0,390.0,193.0
1500.0,390.0,172.0
1530.0,390.0,154.0
1560.0,390.0,143.0
0.0,360.0,542.0
30.0,360.0,536.0
60.0,360.0,523.0
90.0,360.0,512.0
120.0,360.0,487.0
150.0,360.0,464.0
180.0,360.0,450.0
210.0,360.0,440.0
240.0,360.0,429.0
270.0,360.0,396.0
300.0,360.0,362.0
330.0,360.0,340.0
360.0,360.0,337.0
390.0,360.0,327.0
420.0,360.0,327.0
450.0,360.0,323.0
480.0,360.0,309.0
510.0,360.0,295.0
540.0,360.0,291.0
570.0,360.0,276.0
600.0,360.0,263.0
630.0,360.0,256.0
660.0,360.0,248.0
690.0,360.0,240.0
720.0,360.0,234.0
750.0,360.0,230.0
780.0,360.0,225.0
810.0,360.0,220.0
840.0,360.0,212.0
870.0,360.0,203.0
900.0,360.0,188.0
930.0,360.0,181.0
960.0,360.0,176.0
990.0,360.0,176.0
1020.0,360.0,178.0
1050.0,360.0,179.0
1080.0,360.0,181.0
1110.0,360.0,190.0
1140.0,360.0,201.0
1170.0,360.0,213.0
1200.0,360.0,225.0
1230.0,360.0,243.0
1260.0,360.0,258.0
1290.0,360.0,266.0
1320.0,360.0,265.0
1350.0,360.0,253.0
1380.0,360.0,236.0
1410.0,360.0,224.0
1440.0,360.0,215.0
1470.0,360.0,199.0
1500.0,360.0,178.0
1530.0,360.0,163.0
1560.0,360.0,152.0
0.0,330.0,538.0
30.0,330.0,534.0
60.0,330.0,522.0
