terrain_x,terrain_y,terrain_z,wind_velocity,wind_angle
870.0,750.0,251.0,3.74,24
900.0,750.0,240.0,3.77,25
930.0,750.0,221.0,3.59,23
960.0,750.0,208.0,3.45,23
990.0,750.0,204.0,3.24,25
1020.0,750.0,191.0,3.07,27
1050.0,750.0,185.0,3.09,29
1080.0,750.0,181.0,3.14,32
1110.0,750.0,171.0,3.1,31
1140.0,750.0,167.0,3.13,32
1170.0,750.0,167.0,3.22,35
1200.0,750.0,165.0,3.22,34
1230.0,750.0,167.0,3.14,33
1260.0,750.0,172.0,3.13,33
1290.0,750.0,178.0,3.1,33
1320.0,750.0,178.0,3.02,31
1350.0,750.0,178.0,2.89,30
1380.0,750.0,177.0,2.79,27
1410.0,750.0,176.0,2.77,25
1440.0,750.0,173.0,2.8,22
1470.0,750.0,171.0,2.93,18
1500.0,750.0,171.0,3.05,16
1530.0,750.0,165.0,3.18,10
1560.0,750.0,155.0,3.18,10
0.0,720.0,708.0,3.13,0
30.0,720.0,672.0,2.79,359
60.0,720.0,662.0,2.56,4
90.0,720.0,634.0,2.41,10
120.0,720.0,609.0,2.47,13
150.0,720.0,579.0,2.67,16
180.0,720.0,563.0,3.02,20
210.0,720.0,536.0,3.08,19
240.0,720.0,516.0,2.93,20
270.0,720.0,501.0,2.6,22
300.0,720.0,471.0,2.69,27
330.0,720.0,433.0,2.24,22
360.0,720.0,410.0,2.17,28
390.0,720.0,392.0,2.22,29
420.0,720.0,375.0,2.47,34
450.0,720.0,362.0,2.72,35
480.0,720.0,354.0,2.49,32
510.0,720.0,340.0,2.28,31
540.0,720.0,326.0,2.33,34
570.0,720.0,315.0,2.53,35
600.0,720.0,303.0,2.61,34
630.0,720.0,294.0,2.66,34
660.0,720.0,289.0,2.99,37
690.0,720.0,290.0,3.4,38
720.0,720.0,293.0,3.99,37
750.0,720.0,289.0,4.11,34
780.0,720.0,283.0,4.05,31
810.0,720.0,272.0,3.9,26
840.0,720.0,248.0,3.74,22
870.0,720.0,236.0,3.77,24
900.0,720.0,225.0,3.79,27
930.0,720.0,210.0,3.62,26
960.0,720.0,203.0,3.44,26
990.0,720.0,196.0,3.3,27
1020.0,720.0,185.0,3.12,27
1050.0,720.0,181.0,3.12,29
1080.0,720.0,176.0,3.18,31
1110.0,720.0,167.0,3.14,31
1140.0,720.0,163.0,3.17,31
1170.0,720.0,163.0,3.28,34
1200.0,720.0,166.0,3.26,34
1230.0,720.0,170.0,3.2,33
1260.0,720.0,175.0,3.13,33
1290.0,720.0,179.0,3.09,33
1320.0,720.0,180.0,3.01,32
1350.0,720.0,179.0,2.91,30
1380.0,720.0,181.0,2.83,27
1410.0,720.0,181.0,2.8,24
1440.0,720.0,181.0,2.8,20
1470.0,720.0,179.0,2.92,15
1500.0,720.0,174.0,3.06,13
1530.0,720.0,169.0,3.19,9
1560.0,720.0,156.0,3.19,9
0.0,690.0,691.0,3.19,4
30.0,690.0,665.0,2.64,4
60.0,690.0,648.0,2.63,7
90.0,690.0,612.0,2.75,7
120.0,690.0,574.0,3.03,12
150.0,690.0,551.0,3.08,15
180.0,690.0,526.0,3.07,22
210.0,690.0,510.0,2.89,26
240.0,690.0,496.0,2.76,27
270.0,690.0,477.0,2.56,27
300.0,690.0,439.0,2.34,30
330.0,690.0,403.0,2.15,26
360.0,690.0,392.0,1.97,30
390.0,690.0,378.0,1.76,32
420.0,690.0,358.0,1.74,36
450.0,690.0,350.0,1.97,39
480.0,690.0,338.0,2.19,36
510.0,690.0,325.0,2.17,34
540.0,690.0,310.0,2.09,34
570.0,690.0,299.0,2.11,36
600.0,690.0,289.0,2.12,37
630.0,690.0,284.0,2.15,37
660.0,690.0,278.0,2.32,36
690.0,690.0,274.0,2.6,37
720.0,690.0,275.0,3.24,39
750.0,690.0,269.0,3.76,35
780.0,690.0,267.0,3.89,33
810.0,690.0,253.0,3.84,30
840.0,690.0,231.0,3.54,27
870.0,690.0,222.0,3.45,29
900.0,690.0,210.0,3.49,32
930.0,690.0,202.0,3.41,31
960.0,690.0,200.0,3.29,31
990.0,690.0,191.0,3.12,31
1020.0,690.0,178.0,3.06,29
1050.0,690.0,174.0,3.1,30
1080.0,690.0,168.0,3.16,32
1110.0,690.0,161.0,3.12,32
1140.0,690.0,159.0,3.1,33
1170.0,690.0,162.0,3.16,35
1200.0,690.0,166.0,3.21,35
1230.0,690.0,173.0,3.17,35
1260.0,690.0,178.0,3.08,35
1290.0,690.0,185.0,2.97,37
1320.0,690.0,187.0,2.86,36
1350.0,690.0,189.0,2.69,32
1380.0,690.0,189.0,2.7,26
1410.0,690.0,189.0,2.76,21
1440.0,690.0,187.0,2.93,15
1470.0,690.0,182.0,3.12,10
1500.0,690.0,174.0,3.23,9
1530.0,690.0,166.0,3.35,8
1560.0,690.0,155.0,3.35,8
0.0,660.0,720.0,2.8,16
30.0,660.0,668.0,2.46,4
60.0,660.0,658.0,2.37,6
90.0,660.0,620.0,2.18,1
120.0,660.0,528.0,2.34,15
150.0,660.0,528.0,2.49,27
180.0,660.0,511.0,2.27,32
210.0,660.0,500.0,2.19,32
240.0,660.0,473.0,2.2,32
270.0,660.0,453.0,2.2,36
300.0,660.0,430.0,1.76,33
330.0,660.0,393.0,1.55,29
360.0,660.0,386.0,1.68,35
390.0,660.0,372.0,1.66,36
420.0,660.0,357.0,1.6,35
450.0,660.0,345.0,1.73,36
480.0,660.0,328.0,1.85,36
510.0,660.0,310.0,1.92,36
540.0,660.0,299.0,1.9,38
570.0,660.0,291.0,1.86,40
600.0,660.0,281.0,1.86,39
630.0,660.0,277.0,1.93,37
660.0,660.0,269.0,1.98,35
690.0,660.0,262.0,2.08,36
720.0,660.0,254.0,2.49,39
750.0,660.0,249.0,2.91,39
780.0,660.0,247.0,3.17,39
810.0,660.0,233.0,3.29,37
840.0,660.0,216.0,3.11,34
870.0,660.0,214.0,3.08,36
900.0,660.0,200.0,3.06,35
930.0,660.0,197.0,3.17,34
960.0,660.0,196.0,3.2,34
990.0,660.0,190.0,3.04,33
1020.0,660.0,176.0,2.86,30
1050.0,660.0,169.0,2.9,32
1080.0,660.0,164.0,2.98,34
1110.0,660.0,160.0,2.98,34
1140.0,660.0,160.0,2.98,35
1170.0,660.0,164.0,3.03,36
1200.0,660.0,170.0,3.05,37
1230.0,660.0,177.0,3.07,37
1260.0,660.0,184.0,3.07,37
1290.0,660.0,194.0,3.03,38
1320.0,660.0,200.0,2.89,36
1350.0,660.0,202.0,2.7,30
1380.0,660.0,201.0,2.65,21
1410.0,660.0,197.0,2.76,16
1440.0,660.0,190.0,2.98,10
1470.0,660.0,181.0,3.17,7
1500.0,660.0,171.0,3.24,7
1530.0,660.0,160.0,3.31,8
1560.0,660.0,149.0,3.31,8
0.0,630.0,708.0,3.43,18
30.0,630.0,666.0,3.12,4
60.0,630.0,658.0,3.08,6
90.0,630.0,595.0,2.88,3
120.0,630.0,519.0,1.99,20
150.0,630.0,519.0,2.3,33
180.0,630.0,511.0,2.25,34
210.0,630.0,498.0,2.09,33
240.0,630.0,475.0,1.92,33
270.0,630.0,445.0,2.07,36
300.0,630.0,426.0,1.94,33
330.0,630.0,405.0,1.61,28
360.0,630.0,388.0,1.71,32
390.0,630.0,369.0,1.81,32
420.0,630.0,356.0,1.79,31
450.0,630.0,337.0,1.82,31
480.0,630.0,314.0,1.85,34
510.0,630.0,302.0,1.85,37
540.0,630.0,295.0,1.86,40
570.0,630.0,291.0,1.81,41
600.0,630.0,281.0,1.76,39
630.0,630.0,272.0,1.82,37
660.0,630.0,258.0,1.87,35
690.0,630.0,252.0,1.91,37
720.0,630.0,243.0,2.07,40
750.0,630.0,237.0,2.4,41
780.0,630.0,229.0,2.71,43
810.0,630.0,219.0,2.93,41
840.0,630.0,211.0,2.87,37
870.0,630.0,209.0,2.93,38
900.0,630.0,198.0,2.85,35
930.0,630.0,194.0,3.01,34
960.0,630.0,193.0,3.13,34
990.0,630.0,187.0,3.13,33
1020.0,630.0,177.0,2.9,30
1050.0,630.0,169.0,2.88,31
1080.0,630.0,164.0,2.96,33
1110.0,630.0,161.0,3.01,34
1140.0,630.0,163.0,3.03,35
1170.0,630.0,173.0,3.03,37
1200.0,630.0,181.0,3.01,38
1230.0,630.0,188.0,3.02,37
1260.0,630.0,196.0,3.07,37
1290.0,630.0,209.0,3.09,37
1320.0,630.0,215.0,3.0,35
1350.0,630.0,219.0,2.79,28
1380.0,630.0,213.0,2.73,18
1410.0,630.0,201.0,2.81,12
1440.0,630.0,190.0,2.98,7
1470.0,630.0,178.0,3.11,6
1500.0,630.0,169.0,3.14,7
1530.0,630.0,156.0,3.18,8
1560.0,630.0,144.0,3.18,8
0.0,600.0,721.0,3.25,18
30.0,600.0,649.0,3.42,4
60.0,600.0,611.0,3.57,9
90.0,600.0,511.0,3.34,20
120.0,600.0,513.0,2.49,22
150.0,600.0,512.0,2.45,29
180.0,600.0,504.0,2.58,30
210.0,600.0,489.0,2.57,29
240.0,600.0,458.0,2.53,27
270.0,600.0,439.0,2.4,30
300.0,600.0,428.0,2.39,30
330.0,600.0,406.0,2.28,23
360.0,600.0,379.0,2.15,23
390.0,600.0,366.0,2.08,27
420.0,600.0,351.0,2.04,27
450.0,600.0,326.0,1.95,30
480.0,600.0,314.0,1.84,36
510.0,600.0,305.0,1.85,38
540.0,600.0,301.0,1.9,40
570.0,600.0,297.0,1.9,39
600.0,600.0,285.0,1.81,36
630.0,600.0,271.0,1.74,36
660.0,600.0,258.0,1.67,37
690.0,600.0,247.0,1.75,39
720.0,600.0,237.0,1.85,40
750.0,600.0,229.0,2.03,42
780.0,600.0,219.0,2.23,43
810.0,600.0,210.0,2.55,41
840.0,600.0,207.0,2.7,38
870.0,600.0,206.0,2.8,38
900.0,600.0,199.0,2.75,34
930.0,600.0,192.0,2.84,32
960.0,600.0,187.0,3.01,32
990.0,600.0,182.0,3.17,32
1020.0,600.0,173.0,3.14,30
1050.0,600.0,169.0,3.09,30
1080.0,600.0,165.0,3.08,31
1110.0,600.0,164.0,3.13,32
1140.0,600.0,173.0,3.17,33
1170.0,600.0,184.0,3.28,35
1200.0,600.0,194.0,3.27,35
1230.0,600.0,201.0,3.25,34
1260.0,600.0,213.0,3.27,34
1290.0,600.0,224.0,3.32,33
1320.0,600.0,229.0,3.27,30
1350.0,600.0,231.0,3.14,24
1380.0,600.0,223.0,2.93,15
1410.0,600.0,210.0,2.84,10
1440.0,600.0,194.0,2.85,5
1470.0,600.0,176.0,2.98,4
1500.0,600.0,163.0,3.08,6
1530.0,600.0,152.0,3.12,8
1560.0,600.0,142.0,3.12,8
0.0,570.0,713.0,3.46,19
30.0,570.0,641.0,2.55,6
60.0,570.0,561.0,2.3,19
90.0,570.0,502.0,1.6,22
120.0,570.0,505.0,2.28,29
150.0,570.0,499.0,2.4,28
180.0,570.0,490.0,2.54,29
210.0,570.0,467.0,2.6,30
240.0,570.0,448.0,2.53,29
270.0,570.0,433.0,2.64,28
300.0,570.0,421.0,2.74,26
330.0,570.0,396.0,2.63,24
360.0,570.0,374.0,2.29,24
390.0,570.0,365.0,2.22,27
420.0,570.0,346.0,2.17,27
450.0,570.0,322.0,2.11,29
480.0,570.0,319.0,2.17,32
510.0,570.0,313.0,2.14,31
540.0,570.0,305.0,2.24,31
570.0,570.0,301.0,2.27,32
600.0,570.0,290.0,2.17,32
630.0,570.0,273.0,2.02,33
660.0,570.0,265.0,1.86,35
690.0,570.0,250.0,1.79,36
720.0,570.0,237.0,1.83,38
750.0,570.0,229.0,1.94,40
780.0,570.0,219.0,2.02,40
810.0,570.0,209.0,2.22,37
840.0,570.0,206.0,2.52,35
870.0,570.0,205.0,2.7,35
900.0,570.0,200.0,2.77,32
930.0,570.0,191.0,2.76,30
960.0,570.0,185.0,2.83,30
990.0,570.0,179.0,3.0,31
1020.0,570.0,170.0,3.11,29
1050.0,570.0,167.0,3.19,29
1080.0,570.0,167.0,3.24,29
1110.0,570.0,169.0,3.33,29
1140.0,570.0,179.0,3.45,29
1170.0,570.0,190.0,3.6,30
1200.0,570.0,200.0,3.65,31
1230.0,570.0,211.0,3.63,30
1260.0,570.0,221.0,3.67,29
1290.0,570.0,232.0,3.64,28
1320.0,570.0,237.0,3.56,26
1350.0,570.0,236.0,3.45,22
1380.0,570.0,230.0,3.31,16
1410.0,570.0,219.0,3.17,11
1440.0,570.0,199.0,2.98,5
1470.0,570.0,177.0,2.89,3
1500.0,570.0,158.0,2.92,4
1530.0,570.0,150.0,3.04,6
1560.0,570.0,139.0,3.04,6
0.0,540.0,701.0,3.45,19
30.0,540.0,627.0,2.55,10
60.0,540.0,543.0,2.08,20
90.0,540.0,506.0,1.72,17
120.0,540.0,503.0,1.98,27
150.0,540.0,496.0,2.12,29
180.0,540.0,485.0,2.26,32
210.0,540.0,467.0,2.31,32
240.0,540.0,444.0,2.41,29
270.0,540.0,425.0,2.59,26
300.0,540.0,412.0,2.73,28
330.0,540.0,396.0,2.62,27
360.0,540.0,382.0,2.34,25
390.0,540.0,365.0,2.33,25
420.0,540.0,346.0,2.3,26
450.0,540.0,328.0,2.27,26
480.0,540.0,325.0,2.41,28
510.0,540.0,317.0,2.42,27
540.0,540.0,308.0,2.47,26
570.0,540.0,303.0,2.56,29
600.0,540.0,294.0,2.5,29
630.0,540.0,283.0,2.32,30
660.0,540.0,276.0,2.17,32
690.0,540.0,260.0,2.03,32
720.0,540.0,246.0,1.98,34
750.0,540.0,238.0,2.04,37
780.0,540.0,230.0,2.06,36
810.0,540.0,216.0,2.16,32
840.0,540.0,208.0,2.46,31
870.0,540.0,205.0,2.66,32
900.0,540.0,199.0,2.8,30
930.0,540.0,190.0,2.81,28
960.0,540.0,184.0,2.86,29
990.0,540.0,178.0,2.96,29
1020.0,540.0,170.0,3.03,28
1050.0,540.0,168.0,3.13,28
1080.0,540.0,168.0,3.29,27
1110.0,540.0,173.0,3.39,26
1140.0,540.0,182.0,3.5,27
1170.0,540.0,196.0,3.62,29
1200.0,540.0,209.0,3.68,30
1230.0,540.0,220.0,3.69,29
1260.0,540.0,232.0,3.67,28
1290.0,540.0,241.0,3.64,27
1320.0,540.0,246.0,3.56,25
1350.0,540.0,242.0,3.46,21
1380.0,540.0,231.0,3.47,16
1410.0,540.0,216.0,3.43,12
1440.0,540.0,201.0,3.18,7
1470.0,540.0,182.0,2.91,3
1500.0,540.0,160.0,2.86,3
1530.0,540.0,150.0,2.99,5
1560.0,540.0,142.0,2.99,5
0.0,510.0,699.0,3.38,19
30.0,510.0,540.0,3.25,18
60.0,510.0,560.0,2.73,22
90.0,510.0,514.0,2.08,15
120.0,510.0,510.0,2.1,22
150.0,510.0,500.0,2.19,25
180.0,510.0,484.0,2.4,27
210.0,510.0,464.0,2.49,26
240.0,510.0,444.0,2.44,24
270.0,510.0,423.0,2.5,23
300.0,510.0,406.0,2.8,26
330.0,510.0,395.0,2.92,25
360.0,510.0,386.0,2.83,22
390.0,510.0,366.0,2.69,21
420.0,510.0,345.0,2.71,22
450.0,510.0,331.0,2.75,21
480.0,510.0,329.0,2.8,23
510.0,510.0,323.0,2.78,22
540.0,510.0,311.0,2.81,22
570.0,510.0,306.0,2.93,24
600.0,510.0,295.0,3.02,24
630.0,510.0,286.0,3.07,24
660.0,510.0,281.0,2.98,25
690.0,510.0,268.0,2.82,25
720.0,510.0,258.0,2.6,26
750.0,510.0,254.0,2.52,26
780.0,510.0,236.0,2.57,25
810.0,510.0,222.0,2.56,23
840.0,510.0,214.0,2.57,25
870.0,510.0,205.0,2.69,26
900.0,510.0,198.0,2.83,27
930.0,510.0,190.0,2.88,26
960.0,510.0,183.0,2.94,26
990.0,510.0,178.0,3.03,27
1020.0,510.0,172.0,3.07,25
1050.0,510.0,169.0,3.13,25
1080.0,510.0,169.0,3.26,25
1110.0,510.0,175.0,3.39,25
1140.0,510.0,187.0,3.47,25
1170.0,510.0,202.0,3.66,27
1200.0,510.0,217.0,3.76,28
1230.0,510.0,230.0,3.78,27
1260.0,510.0,238.0,3.81,26
1290.0,510.0,247.0,3.76,26
1320.0,510.0,250.0,3.68,25
1350.0,510.0,246.0,3.48,21
1380.0,510.0,231.0,3.37,16
1410.0,510.0,215.0,3.34,14
1440.0,510.0,201.0,3.29,11
1470.0,510.0,184.0,3.14,5
1500.0,510.0,164.0,3.05,2
1530.0,510.0,152.0,3.08,2
1560.0,510.0,143.0,3.08,2
0.0,480.0,684.0,3.42,22
30.0,480.0,539.0,2.32,19
60.0,480.0,534.0,3.25,27
90.0,480.0,519.0,2.97,15
120.0,480.0,518.0,2.73,17
150.0,480.0,499.0,2.74,17
180.0,480.0,478.0,2.82,21
210.0,480.0,460.0,2.84,23
240.0,480.0,446.0,2.75,22
270.0,480.0,416.0,2.7,19
300.0,480.0,401.0,2.87,21
330.0,480.0,388.0,3.06,21
360.0,480.0,375.0,3.27,22
390.0,480.0,361.0,3.16,21
420.0,480.0,344.0,3.05,20
450.0,480.0,330.0,3.08,18
480.0,480.0,327.0,3.19,20
510.0,480.0,321.0,3.23,20
540.0,480.0,311.0,3.22,19
570.0,480.0,302.0,3.3,21
600.0,480.0,292.0,3.35,21
630.0,480.0,282.0,3.48,21
660.0,480.0,275.0,3.63,23
690.0,480.0,269.0,3.62,23
720.0,480.0,264.0,3.48,22
750.0,480.0,251.0,3.38,20
780.0,480.0,232.0,3.29,20
810.0,480.0,222.0,3.16,21
840.0,480.0,217.0,2.99,23
870.0,480.0,208.0,2.89,24
900.0,480.0,200.0,2.9,25
930.0,480.0,190.0,2.95,24
960.0,480.0,181.0,3.01,24
990.0,480.0,175.0,3.13,24
1020.0,480.0,170.0,3.18,24
1050.0,480.0,168.0,3.19,23
1080.0,480.0,171.0,3.21,23
1110.0,480.0,178.0,3.32,23
1140.0,480.0,192.0,3.44,24
1170.0,480.0,208.0,3.65,25
1200.0,480.0,222.0,3.83,25
1230.0,480.0,231.0,3.87,24
1260.0,480.0,239.0,3.83,25
1290.0,480.0,247.0,3.77,26
1320.0,480.0,253.0,3.67,26
1350.0,480.0,247.0,3.47,23
1380.0,480.0,233.0,3.27,17
1410.0,480.0,217.0,3.2,14
1440.0,480.0,200.0,3.19,11
1470.0,480.0,183.0,3.22,6
1500.0,480.0,160.0,3.24,3
1530.0,480.0,150.0,3.23,1
1560.0,480.0,141.0,3.23,1
0.0,450.0,568.0,3.71,18
30.0,450.0,558.0,2.6,12
60.0,450.0,542.0,2.76,24
90.0,450.0,519.0,3.17,18
120.0,450.0,513.0,3.14,16
150.0,450.0,487.0,3.08,16
180.0,450.0,470.0,3.04,21
210.0,450.0,455.0,3.02,23
240.0,450.0,437.0,2.98,22
270.0,450.0,412.0,2.75,19
300.0,450.0,400.0,2.78,19
330.0,450.0,376.0,2.9,19
360.0,450.0,360.0,3.15,23
390.0,450.0,353.0,3.21,23
420.0,450.0,339.0,3.13,20
450.0,450.0,320.0,3.11,17
480.0,450.0,319.0,3.19,19
510.0,450.0,309.0,3.27,20
540.0,450.0,298.0,3.33,19
570.0,450.0,293.0,3.35,21
600.0,450.0,286.0,3.37,21
630.0,450.0,274.0,3.45,21
660.0,450.0,267.0,3.64,23
690.0,450.0,260.0,3.77,23
720.0,450.0,255.0,3.76,22
750.0,450.0,246.0,3.55,23
780.0,450.0,231.0,3.41,22
810.0,450.0,222.0,3.31,22
840.0,450.0,217.0,3.22,23
870.0,450.0,209.0,3.14,23
900.0,450.0,202.0,3.05,23
930.0,450.0,189.0,3.01,22
960.0,450.0,180.0,3.02,23
990.0,450.0,172.0,3.08,24
1020.0,450.0,168.0,3.13,24
1050.0,450.0,170.0,3.13,24
1080.0,450.0,174.0,3.17,23
1110.0,450.0,184.0,3.26,22
1140.0,450.0,196.0,3.39,22
1170.0,450.0,209.0,3.62,23
1200.0,450.0,221.0,3.75,24
1230.0,450.0,231.0,3.74,25
1260.0,450.0,242.0,3.67,27
1290.0,450.0,251.0,3.61,28
1320.0,450.0,256.0,3.56,28
1350.0,450.0,248.0,3.41,24
1380.0,450.0,234.0,3.27,18
1410.0,450.0,216.0,3.2,14
1440.0,450.0,200.0,3.09,10
1470.0,450.0,178.0,3.08,6
1500.0,450.0,157.0,3.07,3
1530.0,450.0,150.0,3.1,1
1560.0,450.0,139.0,3.1,1
0.0,420.0,563.0,2.75,15
30.0,420.0,555.0,3.72,22
60.0,420.0,531.0,3.46,17
90.0,420.0,516.0,3.2,15
120.0,420.0,496.0,3.18,18
150.0,420.0,471.0,3.11,20
180.0,420.0,457.0,3.12,24
210.0,420.0,447.0,3.05,25
240.0,420.0,431.0,2.96,25
270.0,420.0,414.0,2.77,20
300.0,420.0,396.0,2.74,18
330.0,420.0,367.0,2.66,18
360.0,420.0,355.0,2.73,24
390.0,420.0,344.0,2.94,25
420.0,420.0,325.0,2.94,23
450.0,420.0,315.0,2.69,20
480.0,420.0,305.0,2.75,21
510.0,420.0,295.0,2.78,22
540.0,420.0,286.0,2.83,22
570.0,420.0,281.0,3.01,23
600.0,420.0,268.0,3.13,22
630.0,420.0,261.0,3.21,22
660.0,420.0,256.0,3.3,24
690.0,420.0,249.0,3.39,24
720.0,420.0,243.0,3.57,26
750.0,420.0,238.0,3.62,27
780.0,420.0,229.0,3.51,25
810.0,420.0,221.0,3.38,23
840.0,420.0,214.0,3.37,23
870.0,420.0,207.0,3.35,23
900.0,420.0,199.0,3.3,23
930.0,420.0,187.0,3.17,22
960.0,420.0,179.0,3.11,23
990.0,420.0,173.0,3.02,24
1020.0,420.0,170.0,3.03,24
1050.0,420.0,173.0,3.08,23
1080.0,420.0,179.0,3.13,22
1110.0,420.0,187.0,3.24,20
1140.0,420.0,197.0,3.31,20
1170.0,420.0,209.0,3.41,22
1200.0,420.0,219.0,3.53,25
1230.0,420.0,233.0,3.57,27
1260.0,420.0,248.0,3.55,30
1290.0,420.0,257.0,3.48,30
1320.0,420.0,261.0,3.42,29
1350.0,420.0,250.0,3.29,24
1380.0,420.0,232.0,3.2,19
1410.0,420.0,215.0,3.11,16
1440.0,420.0,201.0,2.92,12
1470.0,420.0,183.0,2.7,6
1500.0,420.0,165.0,2.7,1
1530.0,420.0,150.0,2.94,358
1560.0,420.0,138.0,2.94,358
0.0,390.0,553.0,3.43,20
30.0,390.0,548.0,3.56,24
60.0,390.0,529.0,3.39,23
90.0,390.0,515.0,3.04,21
120.0,390.0,490.0,2.71,22
150.0,390.0,462.0,2.67,23
180.0,390.0,452.0,2.8,27
210.0,390.0,443.0,2.92,28
240.0,390.0,432.0,2.88,26
270.0,390.0,410.0,2.83,19
300.0,390.0,375.0,2.81,19
330.0,390.0,355.0,2.69,20
360.0,390.0,345.0,2.66,24
390.0,390.0,332.0,2.64,28
420.0,390.0,323.0,2.52,29
450.0,390.0,318.0,2.29,27
480.0,390.0,302.0,2.12,25
510.0,390.0,290.0,2.14,26
540.0,390.0,282.0,2.19,25
570.0,390.0,273.0,2.3,25
600.0,390.0,259.0,2.37,24
630.0,390.0,253.0,2.6,25
660.0,390.0,249.0,2.79,26
690.0,390.0,243.0,2.88,26
720.0,390.0,237.0,3.11,28
750.0,390.0,234.0,3.37,29
780.0,390.0,228.0,3.41,27
810.0,390.0,220.0,3.34,24
840.0,390.0,211.0,3.3,24
870.0,390.0,204.0,3.3,24
900.0,390.0,194.0,3.31,24
930.0,390.0,184.0,3.27,23
960.0,390.0,179.0,3.23,24
990.0,390.0,175.0,3.14,24
1020.0,390.0,175.0,3.07,23
1050.0,390.0,177.0,3.08,22
1080.0,390.0,182.0,3.12,20
1110.0,390.0,188.0,3.12,20
1140.0,390.0,194.0,3.13,20
1170.0,390.0,208.0,3.19,23
1200.0,390.0,219.0,3.3,26
1230.0,390.0,237.0,3.42,28
1260.0,390.0,253.0,3.52,30
1290.0,390.0,262.0,3.48,30
1320.0,390.0,262.0,3.43,29
1350.0,390.0,250.0,3.25,25
1380.0,390.0,233.0,3.08,20
1410.0,390.0,219.0,2.99,17
1440.0,390.0,209.0,2.86,13
1470.0,390.0,193.0,2.8,4
1500.0,390.0,172.0,2.85,358
1530.0,390.0,154.0,2.93,353
1560.0,390.0,143.0,2.93,353
0.0,360.0,542.0,3.41,19
30.0,360.0,536.0,3.6,26
60.0,360.0,523.0,3.49,25
90.0,360.0,512.0,3.16,23
120.0,360.0,487.0,2.78,22
150.0,360.0,464.0,2.64,22
180.0,360.0,450.0,2.77,25
210.0,360.0,440.0,2.94,27
240.0,360.0,429.0,2.93,25
270.0,360.0,396.0,2.72,20
300.0,360.0,362.0,2.4,22
330.0,360.0,340.0,2.42,23
360.0,360.0,337.0,2.46,27
390.0,360.0,327.0,2.51,30
420.0,360.0,327.0,2.52,30
450.0,360.0,323.0,2.37,28
480.0,360.0,309.0,2.09,26
510.0,360.0,295.0,2.04,26
540.0,360.0,291.0,2.01,26
570.0,360.0,276.0,2.08,24
600.0,360.0,263.0,2.15,23
630.0,360.0,256.0,2.36,24
660.0,360.0,248.0,2.6,25
690.0,360.0,240.0,2.74,25
720.0,360.0,234.0,2.98,26
750.0,360.0,230.0,3.27,27
780.0,360.0,225.0,3.37,26
810.0,360.0,220.0,3.33,25
840.0,360.0,212.0,3.23,24
870.0,360.0,203.0,3.21,24
900.0,360.0,188.0,3.24,24
930.0,360.0,181.0,3.27,24
960.0,360.0,176.0,3.28,24
990.0,360.0,176.0,3.25,24
1020.0,360.0,178.0,3.16,22
1050.0,360.0,179.0,3.12,21
1080.0,360.0,181.0,3.1,21
1110.0,360.0,190.0,2.99,22
1140.0,360.0,201.0,2.91,23
1170.0,360.0,213.0,3.0,25
1200.0,360.0,225.0,3.16,26
1230.0,360.0,243.0,3.31,28
1260.0,360.0,258.0,3.47,30
1290.0,360.0,266.0,3.44,31
1320.0,360.0,265.0,3.37,30
1350.0,360.0,253.0,3.2,25
1380.0,360.0,236.0,3.08,20
1410.0,360.0,224.0,3.06,17
1440.0,360.0,215.0,3.04,11
1470.0,360.0,199.0,3.02,3
1500.0,360.0,178.0,3.01,358
1530.0,360.0,163.0,3.01,352
1560.0,360.0,152.0,3.01,352
0.0,330.0,538.0,3.32,22
30.0,330.0,534.0,3.36,29
60.0,330.0,522.0,3.3,28
90.0,330.0,502.0,3.27,25
120.0,330.0,480.0,3.1,22
150.0,330.0,461.0,2.99,21
180.0,330.0,448.0,2.92,23
210.0,330.0,439.0,2.96,26
240.0,330.0,425.0,2.94,27
270.0,330.0,399.0,2.41,27
300.0,330.0,370.0,1.91,25
330.0,330.0,348.0,1.86,25
360.0,330.0,343.0,2.14,29
390.0,330.0,338.0,2.35,27
420.0,330.0,331.0,2.58,26
450.0,330.0,330.0,2.69,26
480.0,330.0,318.0,2.51,24
510.0,330.0,310.0,2.36,23
540.0,330.0,306.0,2.29,21
570.0,330.0,287.0,2.3,16
600.0,330.0,266.0,2.43,16
630.0,330.0,258.0,2.57,18
660.0,330.0,249.0,2.65,21
690.0,330.0,241.0,2.71,22
720.0,330.0,232.0,2.88,23
750.0,330.0,226.0,3.13,24
780.0,330.0,220.0,3.29,25
810.0,330.0,215.0,3.43,25
840.0,330.0,210.0,3.35,25
870.0,330.0,199.0,3.26,24
900.0,330.0,186.0,3.11,24
930.0,330.0,178.0,3.14,24
960.0,330.0,175.0,3.16,24
990.0,330.0,176.0,3.23,24
1020.0,330.0,180.0,3.19,23
1050.0,330.0,182.0,3.11,23
1080.0,330.0,188.0,2.98,23
1110.0,330.0,199.0,2.98,25
1140.0,330.0,213.0,2.96,25
1170.0,330.0,219.0,3.03,24
1200.0,330.0,235.0,3.15,25
1230.0,330.0,251.0,3.27,27
1260.0,330.0,265.0,3.42,30
1290.0,330.0,274.0,3.43,31
1320.0,330.0,271.0,3.37,30
1350.0,330.0,260.0,3.21,25
1380.0,330.0,244.0,3.11,18
