terrain_x,terrain_y,terrain_z
346130.62051192555,2646079.5078953276,714.0
346160.62051192555,2646079.5078953276,700.0
346190.62051192555,2646079.5078953276,691.0
346220.62051192555,2646079.5078953276,687.0
346250.62051192555,2646079.5078953276,658.0
346280.62051192555,2646079.5078953276,633.0
346310.62051192555,2646079.5078953276,601.0
346340.62051192555,2646079.5078953276,574.0
346370.62051192555,2646079.5078953276,561.0
346400.62051192555,2646079.5078953276,552.0
346430.62051192555,2646079.5078953276,535.0
346460.62051192555,2646079.5078953276,514.0
346490.62051192555,2646079.5078953276,490.0
346520.62051192555,2646079.5078953276,463.0
346550.62051192555,2646079.5078953276,452.0
346580.62051192555,2646079.5078953276,427.0
346610.62051192555,2646079.5078953276,408.0
346640.62051192555,2646079.5078953276,396.0
346670.62051192555,2646079.5078953276,391.0
346700.62051192555,2646079.5078953276,378.0
346730.62051192555,2646079.5078953276,360.0
346760.62051192555,2646079.5078953276,353.0
346790.62051192555,2646079.5078953276,349.0
346820.62051192555,2646079.5078953276,341.0
346850.62051192555,2646079.5078953276,328.0
346880.62051192555,2646079.5078953276,313.0
346910.62051192555,2646079.5078953276,299.0
346940.62051192555,2646079.5078953276,279.0
346970.62051192555,2646079.5078953276,263.0
347000.62051192555,2646079.5078953276,258.0
347030.62051192555,2646079.5078953276,247.0
347060.62051192555,2646079.5078953276,230.0
347090.62051192555,2646079.5078953276,215.0
347120.62051192555,2646079.5078953276,208.0
347150.62051192555,2646079.5078953276,203.0
347180.62051192555,2646079.5078953276,198.0
347210.62051192555,2646079.5078953276,190.0
347240.62051192555,2646079.5078953276,179.0
347270.62051192555,2646079.5078953276,173.0
347300.62051192555,2646079.5078953276,171.0
347330.62051192555,2646079.5078953276,162.0
347360.62051192555,2646079.5078953276,158.0
347390.62051192555,2646079.5078953276,162.0
347420.62051192555,2646079.5078953276,166.0
347450.62051192555,2646079.5078953276,169.0
347480.62051192555,2646079.5078953276,170.0
347510.62051192555,2646079.5078953276,170.0
347540.62051192555,2646079.5078953276,170.0
347570.62051192555,2646079.5078953276,168.0
347600.62051192555,2646079.5078953276,167.0
347630.62051192555,2646079.5078953276,165.0
347660.62051192555,2646079.5078953276,157.0
347690.62051192555,2646079.5078953276,149.0
346130.62051192555,2646049.5078953276,707.0
346160.62051192555,2646049.5078953276,685.0
346190.62051192555,2646049.5078953276,679.0
346220.62051192555,2646049.5078953276,660.0
346250.62051192555,2646049.5078953276,628.0
346280.62051192555,2646049.5078953276,605.0
346310.62051192555,2646049.5078953276,584.0
346340.62051192555,2646049.5078953276,564.0
346370.62051192555,2646049.5078953276,549.0
346400.62051192555,2646049.5078953276,532.0
346430.62051192555,2646049.5078953276,522.0
346460.62051192555,2646049.5078953276,486.0
346490.62051192555,2646049.5078953276,458.0
346520.62051192555,2646049.5078953276,439.0
346550.62051192555,2646049.5078953276,432.0
346580.62051192555,2646049.5078953276,417.0
346610.62051192555,2646049.5078953276,388.0
346640.62051192555,2646049.5078953276,373.0
346670.62051192555,2646049.5078953276,365.0
346700.62051192555,2646049.5078953276,354.0
346730.62051192555,2646049.5078953276,343.0
346760.62051192555,2646049.5078953276,335.0
346790.62051192555,2646049.5078953276,331.0
346820.62051192555,2646049.5078953276,328.0
346850.62051192555,2646049.5078953276,321.0
346880.62051192555,2646049.5078953276,307.0
346910.62051192555,2646049.5078953276,291.0
346940.62051192555,2646049.5078953276,275.0
346970.62051192555,2646049.5078953276,264.0
347000.62051192555,2646049.5078953276,256.0
347030.62051192555,2646049.5078953276,248.0
347060.62051192555,2646049.5078953276,228.0
347090.62051192555,2646049.5078953276,214.0
347120.62051192555,2646049.5078953276,207.0
347150.62051192555,2646049.5078953276,196.0
347180.62051192555,2646049.5078953276,190.0
347210.62051192555,2646049.5078953276,184.0
347240.62051192555,2646049.5078953276,174.0
347270.62051192555,2646049.5078953276,169.0
347300.62051192555,2646049.5078953276,167.0
347330.62051192555,2646049.5078953276,164.0
347360.62051192555,2646049.5078953276,162.0
347390.62051192555,2646049.5078953276,168.0
347420.62051192555,2646049.5078953276,174.0
347450.62051192555,2646049.5078953276,175.0
347480.62051192555,2646049.5078953276,174.0
347510.62051192555,2646049.5078953276,172.0
347540.62051192555,2646049.5078953276,171.0
347570.62051192555,2646049.5078953276,169.0
347600.62051192555,2646049.5078953276,167.0
347630.62051192555,2646049.5078953276,167.0
347660.62051192555,2646049.5078953276,163.0
347690.62051192555,2646049.5078953276,151.0
346130.62051192555,2646019.5078953276,709.0
346160.62051192555,2646019.5078953276,686.0
346190.62051192555,2646019.5078953276,669.0
346220.62051192555,2646019.5078953276,643.0
346250.62051192555,2646019.5078953276,612.0
346280.62051192555,2646019.5078953276,589.0
346310.62051192555,2646019.5078953276,576.0
346340.62051192555,2646019.5078953276,559.0
346370.62051192555,2646019.5078953276,535.0
346400.62051192555,2646019.5078953276,509.0
346430.62051192555,2646019.5078953276,504.0
346460.62051192555,2646019.5078953276,451.0
346490.62051192555,2646019.5078953276,429.0
346520.62051192555,2646019.5078953276,410.0
346550.62051192555,2646019.5078953276,405.0
346580.62051192555,2646019.5078953276,390.0
346610.62051192555,2646019.5078953276,371.0
346640.62051192555,2646019.5078953276,352.0
346670.62051192555,2646019.5078953276,341.0
346700.62051192555,2646019.5078953276,332.0
346730.62051192555,2646019.5078953276,323.0
346760.62051192555,2646019.5078953276,312.0
346790.62051192555,2646019.5078953276,307.0
346820.62051192555,2646019.5078953276,307.0
346850.62051192555,2646019.5078953276,311.0
346880.62051192555,2646019.5078953276,302.0
346910.62051192555,2646019.5078953276,289.0
346940.62051192555,2646019.5078953276,280.0
346970.62051192555,2646019.5078953276,259.0
347000.62051192555,2646019.5078953276,251.0
347030.62051192555,2646019.5078953276,240.0
347060.62051192555,2646019.5078953276,221.0
347090.62051192555,2646019.5078953276,208.0
347120.62051192555,2646019.5078953276,204.0
347150.62051192555,2646019.5078953276,191.0
347180.62051192555,2646019.5078953276,185.0
347210.62051192555,2646019.5078953276,181.0
347240.62051192555,2646019.5078953276,171.0
347270.62051192555,2646019.5078953276,167.0
347300.62051192555,2646019.5078953276,167.0
347330.62051192555,2646019.5078953276,165.0
347360.62051192555,2646019.5078953276,167.0
347390.62051192555,2646019.5078953276,172.0
347420.62051192555,2646019.5078953276,178.0
347450.62051192555,2646019.5078953276,178.0
347480.62051192555,2646019.5078953276,178.0
347510.62051192555,2646019.5078953276,177.0
347540.62051192555,2646019.5078953276,176.0
347570.62051192555,2646019.5078953276,173.0
347600.62051192555,2646019.5078953276,171.0
347630.62051192555,2646019.5078953276,171.0
347660.62051192555,2646019.5078953276,165.0
347690.62051192555,2646019.5078953276,155.0
346130.62051192555,2645989.5078953276,708.0
346160.62051192555,2645989.5078953276,672.0
346190.62051192555,2645989.5078953276,662.0
346220.62051192555,2645989.5078953276,634.0
346250.62051192555,2645989.5078953276,609.0
346280.62051192555,2645989.5078953276,579.0
346310.62051192555,2645989.5078953276,563.0
346340.62051192555,2645989.5078953276,536.0
346370.62051192555,2645989.5078953276,516.0
346400.62051192555,2645989.5078953276,501.0
346430.62051192555,2645989.5078953276,471.0
346460.62051192555,2645989.5078953276,433.0
346490.62051192555,2645989.5078953276,410.0
346520.62051192555,2645989.5078953276,392.0
346550.62051192555,2645989.5078953276,375.0
346580.62051192555,2645989.5078953276,362.0
346610.62051192555,2645989.5078953276,354.0
346640.62051192555,2645989.5078953276,340.0
346670.62051192555,2645989.5078953276,326.0
346700.62051192555,2645989.5078953276,315.0
346730.62051192555,2645989.5078953276,303.0
346760.62051192555,2645989.5078953276,294.0
346790.62051192555,2645989.5078953276,289.0
346820.62051192555,2645989.5078953276,290.0
346850.62051192555,2645989.5078953276,293.0
346880.62051192555,2645989.5078953276,289.0
346910.62051192555,2645989.5078953276,283.0
346940.62051192555,2645989.5078953276,272.0
346970.62051192555,2645989.5078953276,248.0
347000.62051192555,2645989.5078953276,236.0
347030.62051192555,2645989.5078953276,225.0
347060.62051192555,2645989.5078953276,210.0
347090.62051192555,2645989.5078953276,203.0
347120.62051192555,2645989.5078953276,196.0
347150.62051192555,2645989.5078953276,185.0
347180.62051192555,2645989.5078953276,181.0
347210.62051192555,2645989.5078953276,176.0
347240.62051192555,2645989.5078953276,167.0
347270.62051192555,2645989.5078953276,163.0
347300.62051192555,2645989.5078953276,163.0
347330.62051192555,2645989.5078953276,166.0
347360.62051192555,2645989.5078953276,170.0
347390.62051192555,2645989.5078953276,175.0
347420.62051192555,2645989.5078953276,179.0
347450.62051192555,2645989.5078953276,180.0
347480.62051192555,2645989.5078953276,179.0
347510.62051192555,2645989.5078953276,181.0
347540.62051192555,2645989.5078953276,181.0
347570.62051192555,2645989.5078953276,181.0
347600.62051192555,2645989.5078953276,179.0
347630.62051192555,2645989.5078953276,174.0
347660.62051192555,2645989.5078953276,169.0
347690.62051192555,2645989.5078953276,156.0
346130.62051192555,2645959.5078953276,691.0
346160.62051192555,2645959.5078953276,665.0
346190.62051192555,2645959.5078953276,648.0
346220.62051192555,2645959.5078953276,612.0
346250.62051192555,2645959.5078953276,574.0
346280.62051192555,2645959.5078953276,551.0
346310.62051192555,2645959.5078953276,526.0
346340.62051192555,2645959.5078953276,510.0
346370.62051192555,2645959.5078953276,496.0
346400.62051192555,2645959.5078953276,477.0
346430.62051192555,2645959.5078953276,439.0
346460.62051192555,2645959.5078953276,403.0
346490.62051192555,2645959.5078953276,392.0
346520.62051192555,2645959.5078953276,378.0
346550.62051192555,2645959.5078953276,358.0
346580.62051192555,2645959.5078953276,350.0
346610.62051192555,2645959.5078953276,338.0
346640.62051192555,2645959.5078953276,325.0
346670.62051192555,2645959.5078953276,310.0
346700.62051192555,2645959.5078953276,299.0
346730.62051192555,2645959.5078953276,289.0
346760.62051192555,2645959.5078953276,284.0
346790.62051192555,2645959.5078953276,278.0
346820.62051192555,2645959.5078953276,274.0
346850.62051192555,2645959.5078953276,275.0
346880.62051192555,2645959.5078953276,269.0
346910.62051192555,2645959.5078953276,267.0
346940.62051192555,2645959.5078953276,253.0
346970.62051192555,2645959.5078953276,231.0
347000.62051192555,2645959.5078953276,222.0
347030.62051192555,2645959.5078953276,210.0
347060.62051192555,2645959.5078953276,202.0
347090.62051192555,2645959.5078953276,200.0
347120.62051192555,2645959.5078953276,191.0
347150.62051192555,2645959.5078953276,178.0
347180.62051192555,2645959.5078953276,174.0
347210.62051192555,2645959.5078953276,168.0
347240.62051192555,2645959.5078953276,161.0
347270.62051192555,2645959.5078953276,159.0
347300.62051192555,2645959.5078953276,162.0
347330.62051192555,2645959.5078953276,166.0
347360.62051192555,2645959.5078953276,173.0
347390.62051192555,2645959.5078953276,178.0
347420.62051192555,2645959.5078953276,185.0
347450.62051192555,2645959.5078953276,187.0
347480.62051192555,2645959.5078953276,189.0
347510.62051192555,2645959.5078953276,189.0
347540.62051192555,2645959.5078953276,189.0
347570.62051192555,2645959.5078953276,187.0
347600.62051192555,2645959.5078953276,182.0
347630.62051192555,2645959.5078953276,174.0
347660.62051192555,2645959.5078953276,166.0
347690.62051192555,2645959.5078953276,155.0
346130.62051192555,2645929.5078953276,720.0
346160.62051192555,2645929.5078953276,668.0
346190.62051192555,2645929.5078953276,658.0
346220.62051192555,2645929.5078953276,620.0
346250.62051192555,2645929.5078953276,528.0
346280.62051192555,2645929.5078953276,528.0
346310.62051192555,2645929.5078953276,511.0
346340.62051192555,2645929.5078953276,500.0
346370.62051192555,2645929.5078953276,473.0
346400.62051192555,2645929.5078953276,453.0
346430.62051192555,2645929.5078953276,430.0
346460.62051192555,2645929.5078953276,393.0
346490.62051192555,2645929.5078953276,386.0
346520.62051192555,2645929.5078953276,372.0
346550.62051192555,2645929.5078953276,357.0
346580.62051192555,2645929.5078953276,345.0
346610.62051192555,2645929.5078953276,328.0
346640.62051192555,2645929.5078953276,310.0
346670.62051192555,2645929.5078953276,299.0
346700.62051192555,2645929.5078953276,291.0
346730.62051192555,2645929.5078953276,281.0
346760.62051192555,2645929.5078953276,277.0
346790.62051192555,2645929.5078953276,269.0
346820.62051192555,2645929.5078953276,262.0
346850.62051192555,2645929.5078953276,254.0
346880.62051192555,2645929.5078953276,249.0
346910.62051192555,2645929.5078953276,247.0
346940.62051192555,2645929.5078953276,233.0
346970.62051192555,2645929.5078953276,216.0
347000.62051192555,2645929.5078953276,214.0
347030.62051192555,2645929.5078953276,200.0
347060.62051192555,2645929.5078953276,197.0
347090.62051192555,2645929.5078953276,196.0
347120.62051192555,2645929.5078953276,190.0
347150.62051192555,2645929.5078953276,176.0
347180.62051192555,2645929.5078953276,169.0
347210.62051192555,2645929.5078953276,164.0
347240.62051192555,2645929.5078953276,160.0
347270.62051192555,2645929.5078953276,160.0
347300.62051192555,2645929.5078953276,164.0
347330.62051192555,2645929.5078953276,170.0
347360.62051192555,2645929.5078953276,177.0
347390.62051192555,2645929.5078953276,184.0
347420.62051192555,2645929.5078953276,194.0
347450.62051192555,2645929.5078953276,200.0
347480.62051192555,2645929.5078953276,202.0
347510.62051192555,2645929.5078953276,201.0
347540.62051192555,2645929.5078953276,197.0
347570.62051192555,2645929.5078953276,190.0
347600.62051192555,2645929.5078953276,181.0
347630.62051192555,2645929.5078953276,171.0
347660.62051192555,2645929.5078953276,160.0
347690.62051192555,2645929.5078953276,149.0
346130.62051192555,2645899.5078953276,708.0
346160.62051192555,2645899.5078953276,666.0
346190.62051192555,2645899.5078953276,658.0
346220.62051192555,2645899.5078953276,595.0
346250.62051192555,2645899.5078953276,519.0
346280.62051192555,2645899.5078953276,519.0
346310.62051192555,2645899.5078953276,511.0
346340.62051192555,2645899.5078953276,498.0
346370.62051192555,2645899.5078953276,475.0
346400.62051192555,2645899.5078953276,445.0
346430.62051192555,2645899.5078953276,426.0
346460.62051192555,2645899.5078953276,405.0
346490.62051192555,2645899.5078953276,388.0
346520.62051192555,2645899.5078953276,369.0
346550.62051192555,2645899.5078953276,356.0
346580.62051192555,2645899.5078953276,337.0
346610.62051192555,2645899.5078953276,314.0
346640.62051192555,2645899.5078953276,302.0
346670.62051192555,2645899.5078953276,295.0
346700.62051192555,2645899.5078953276,291.0
346730.62051192555,2645899.5078953276,281.0
346760.62051192555,2645899.5078953276,272.0
346790.62051192555,2645899.5078953276,258.0
346820.62051192555,2645899.5078953276,252.0
346850.62051192555,2645899.5078953276,243.0
346880.62051192555,2645899.5078953276,237.0
346910.62051192555,2645899.5078953276,229.0
346940.62051192555,2645899.5078953276,219.0
346970.62051192555,2645899.5078953276,211.0
347000.62051192555,2645899.5078953276,209.0
347030.62051192555,2645899.5078953276,198.0
347060.62051192555,2645899.5078953276,194.0
347090.62051192555,2645899.5078953276,193.0
347120.62051192555,2645899.5078953276,187.0
347150.62051192555,2645899.5078953276,177.0
347180.62051192555,2645899.5078953276,169.0
347210.62051192555,2645899.5078953276,164.0
347240.62051192555,2645899.5078953276,161.0
347270.62051192555,2645899.5078953276,163.0
347300.62051192555,2645899.5078953276,173.0
347330.62051192555,2645899.5078953276,181.0
347360.62051192555,2645899.5078953276,188.0
347390.62051192555,2645899.5078953276,196.0
347420.62051192555,2645899.5078953276,209.0
347450.62051192555,2645899.5078953276,215.0
347480.62051192555,2645899.5078953276,219.0
347510.62051192555,2645899.5078953276,213.0
347540.62051192555,2645899.5078953276,201.0
347570.62051192555,2645899.5078953276,190.0
347600.62051192555,2645899.5078953276,178.0
347630.62051192555,2645899.5078953276,169.0
347660.62051192555,2645899.5078953276,156.0
347690.62051192555,2645899.5078953276,144.0
346130.62051192555,2645869.5078953276,721.0
346160.62051192555,2645869.5078953276,649.0
346190.62051192555,2645869.5078953276,611.0
346220.62051192555,2645869.5078953276,511.0
346250.62051192555,2645869.5078953276,513.0
346280.62051192555,2645869.5078953276,512.0
346310.62051192555,2645869.5078953276,504.0
346340.62051192555,2645869.5078953276,489.0
346370.62051192555,2645869.5078953276,458.0
346400.62051192555,2645869.5078953276,439.0
346430.62051192555,2645869.5078953276,428.0
346460.62051192555,2645869.5078953276,406.0
346490.62051192555,2645869.5078953276,379.0
346520.62051192555,2645869.5078953276,366.0
346550.62051192555,2645869.5078953276,351.0
346580.62051192555,2645869.5078953276,326.0
346610.62051192555,2645869.5078953276,314.0
346640.62051192555,2645869.5078953276,305.0
346670.62051192555,2645869.5078953276,301.0
346700.62051192555,2645869.5078953276,297.0
346730.62051192555,2645869.5078953276,285.0
346760.62051192555,2645869.5078953276,271.0
346790.62051192555,2645869.5078953276,258.0
346820.62051192555,2645869.5078953276,247.0
346850.62051192555,2645869.5078953276,237.0
346880.62051192555,2645869.5078953276,229.0
346910.62051192555,2645869.5078953276,219.0
346940.62051192555,2645869.5078953276,210.0
346970.62051192555,2645869.5078953276,207.0
347000.62051192555,2645869.5078953276,206.0
347030.62051192555,2645869.5078953276,199.0
347060.62051192555,2645869.5078953276,192.0
347090.62051192555,2645869.5078953276,187.0
347120.62051192555,2645869.5078953276,182.0
347150.62051192555,2645869.5078953276,173.0
347180.62051192555,2645869.5078953276,169.0
347210.62051192555,2645869.5078953276,165.0
347240.62051192555,2645869.5078953276,164.0
347270.62051192555,2645869.5078953276,173.0
347300.62051192555,2645869.5078953276,184.0
347330.62051192555,2645869.5078953276,194.0
347360.62051192555,2645869.5078953276,201.0
347390.62051192555,2645869.5078953276,213.0
347420.62051192555,2645869.5078953276,224.0
347450.62051192555,2645869.5078953276,229.0
347480.62051192555,2645869.5078953276,231.0
347510.62051192555,2645869.5078953276,223.0
347540.62051192555,2645869.5078953276,210.0
347570.62051192555,2645869.5078953276,194.0
347600.62051192555,2645869.5078953276,176.0
347630.62051192555,2645869.5078953276,163.0
347660.62051192555,2645869.5078953276,152.0
347690.62051192555,2645869.5078953276,142.0
346130.62051192555,2645839.5078953276,713.0
346160.62051192555,2645839.5078953276,641.0
346190.62051192555,2645839.5078953276,561.0
346220.62051192555,2645839.5078953276,502.0
346250.62051192555,2645839.5078953276,505.0
346280.62051192555,2645839.5078953276,499.0
346310.62051192555,2645839.5078953276,490.0
346340.62051192555,2645839.5078953276,467.0
346370.62051192555,2645839.5078953276,448.0
346400.62051192555,2645839.5078953276,433.0
346430.62051192555,2645839.5078953276,421.0
346460.62051192555,2645839.5078953276,396.0
346490.62051192555,2645839.5078953276,374.0
346520.62051192555,2645839.5078953276,365.0
346550.62051192555,2645839.5078953276,346.0
346580.62051192555,2645839.5078953276,322.0
346610.62051192555,2645839.5078953276,319.0
346640.62051192555,2645839.5078953276,313.0
346670.62051192555,2645839.5078953276,305.0
346700.62051192555,2645839.5078953276,301.0
346730.62051192555,2645839.5078953276,290.0
346760.62051192555,2645839.5078953276,273.0
346790.62051192555,2645839.5078953276,265.0
346820.62051192555,2645839.5078953276,250.0
346850.62051192555,2645839.5078953276,237.0
346880.62051192555,2645839.5078953276,229.0
346910.62051192555,2645839.5078953276,219.0
346940.62051192555,2645839.5078953276,209.0
346970.62051192555,2645839.5078953276,206.0
347000.62051192555,2645839.5078953276,205.0
347030.62051192555,2645839.5078953276,200.0
347060.62051192555,2645839.5078953276,191.0
347090.62051192555,2645839.5078953276,185.0
347120.62051192555,2645839.5078953276,179.0
347150.62051192555,2645839.5078953276,170.0
347180.62051192555,2645839.5078953276,167.0
347210.62051192555,2645839.5078953276,167.0
347240.62051192555,2645839.5078953276,169.0
347270.62051192555,2645839.5078953276,179.0
347300.62051192555,2645839.5078953276,190.0
347330.62051192555,2645839.5078953276,200.0
347360.62051192555,2645839.5078953276,211.0
347390.62051192555,2645839.5078953276,221.0
347420.62051192555,2645839.5078953276,232.0
347450.62051192555,2645839.5078953276,237.0
347480.62051192555,2645839.5078953276,236.0
347510.62051192555,2645839.5078953276,230.0
347540.62051192555,2645839.5078953276,219.0
347570.62051192555,2645839.5078953276,199.0
347600.62051192555,2645839.5078953276,177.0
347630.62051192555,2645839.5078953276,158.0
347660.62051192555,2645839.5078953276,150.0
347690.62051192555,2645839.5078953276,139.0
346130.62051192555,2645809.5078953276,701.0
346160.62051192555,2645809.5078953276,627.0
346190.62051192555,2645809.5078953276,543.0
346220.62051192555,2645809.5078953276,506.0
346250.62051192555,2645809.5078953276,503.0
346280.62051192555,2645809.5078953276,496.0
346310.62051192555,2645809.5078953276,485.0
346340.62051192555,2645809.5078953276,467.0
346370.62051192555,2645809.5078953276,444.0
346400.62051192555,2645809.5078953276,425.0
346430.62051192555,2645809.5078953276,412.0
346460.62051192555,2645809.5078953276,396.0
346490.62051192555,2645809.5078953276,382.0
346520.62051192555,2645809.5078953276,365.0
346550.62051192555,2645809.5078953276,346.0
346580.62051192555,2645809.5078953276,328.0
346610.62051192555,2645809.5078953276,325.0
346640.62051192555,2645809.5078953276,317.0
346670.62051192555,2645809.5078953276,308.0
346700.62051192555,2645809.5078953276,303.0
346730.62051192555,2645809.5078953276,294.0
346760.62051192555,2645809.5078953276,283.0
346790.62051192555,2645809.5078953276,276.0
346820.62051192555,2645809.5078953276,260.0
346850.62051192555,2645809.5078953276,246.0
346880.62051192555,2645809.5078953276,238.0
346910.62051192555,2645809.5078953276,230.0
346940.62051192555,2645809.5078953276,216.0
346970.62051192555,2645809.5078953276,208.0
347000.62051192555,2645809.5078953276,205.0
347030.62051192555,2645809.5078953276,199.0
347060.62051192555,2645809.5078953276,190.0
347090.62051192555,2645809.5078953276,184.0
347120.62051192555,2645809.5078953276,178.0
347150.62051192555,2645809.5078953276,170.0
347180.62051192555,2645809.5078953276,168.0
347210.62051192555,2645809.5078953276,168.0
347240.62051192555,2645809.5078953276,173.0
347270.62051192555,2645809.5078953276,182.0
347300.62051192555,2645809.5078953276,196.0
347330.62051192555,2645809.5078953276,209.0
347360.62051192555,2645809.5078953276,220.0
347390.62051192555,2645809.5078953276,232.0
347420.62051192555,2645809.5078953276,241.0
347450.62051192555,2645809.5078953276,246.0
347480.62051192555,2645809.5078953276,242.0
347510.62051192555,2645809.5078953276,231.0
347540.62051192555,2645809.5078953276,216.0
347570.62051192555,2645809.5078953276,201.0
347600.62051192555,2645809.5078953276,182.0
347630.62051192555,2645809.5078953276,160.0
347660.62051192555,2645809.5078953276,150.0
347690.62051192555,2645809.5078953276,142.0
346130.62051192555,2645779.5078953276,699.0
346160.62051192555,2645779.5078953276,540.0
346190.62051192555,2645779.5078953276,560.0
346220.62051192555,2645779.5078953276,514.0
346250.62051192555,2645779.5078953276,510.0
346280.62051192555,2645779.5078953276,500.0
346310.62051192555,2645779.5078953276,484.0
346340.62051192555,2645779.5078953276,464.0
346370.62051192555,2645779.5078953276,444.0
346400.62051192555,2645779.5078953276,423.0
346430.62051192555,2645779.5078953276,406.0
346460.62051192555,2645779.5078953276,395.0
346490.62051192555,2645779.5078953276,386.0
346520.62051192555,2645779.5078953276,366.0
346550.62051192555,2645779.5078953276,345.0
346580.62051192555,2645779.5078953276,331.0
346610.62051192555,2645779.5078953276,329.0
346640.62051192555,2645779.5078953276,323.0
346670.62051192555,2645779.5078953276,311.0
346700.62051192555,2645779.5078953276,306.0
346730.62051192555,2645779.5078953276,295.0
346760.62051192555,2645779.5078953276,286.0
346790.62051192555,2645779.5078953276,281.0
346820.62051192555,2645779.5078953276,268.0
346850.62051192555,2645779.5078953276,258.0
346880.62051192555,2645779.5078953276,254.0
346910.62051192555,2645779.5078953276,236.0
346940.62051192555,2645779.5078953276,222.0
346970.62051192555,2645779.5078953276,214.0
347000.62051192555,2645779.5078953276,205.0
347030.62051192555,2645779.5078953276,198.0
347060.62051192555,2645779.5078953276,190.0
347090.62051192555,2645779.5078953276,183.0
347120.62051192555,2645779.5078953276,178.0
347150.62051192555,2645779.5078953276,172.0
347180.62051192555,2645779.5078953276,169.0
347210.62051192555,2645779.5078953276,169.0
347240.62051192555,2645779.5078953276,175.0
347270.62051192555,2645779.5078953276,187.0
347300.62051192555,2645779.5078953276,202.0
347330.62051192555,2645779.5078953276,217.0
347360.62051192555,2645779.5078953276,230.0
347390.62051192555,2645779.5078953276,238.0
347420.62051192555,2645779.5078953276,247.0
347450.62051192555,2645779.5078953276,250.0
347480.62051192555,2645779.5078953276,246.0
347510.62051192555,2645779.5078953276,231.0
347540.62051192555,2645779.5078953276,215.0
347570.62051192555,2645779.5078953276,201.0
347600.62051192555,2645779.5078953276,184.0
347630.62051192555,2645779.5078953276,164.0
347660.62051192555,2645779.5078953276,152.0
347690.62051192555,2645779.5078953276,143.0
346130.62051192555,2645749.5078953276,684.0
346160.62051192555,2645749.5078953276,539.0
346190.62051192555,2645749.5078953276,534.0
346220.62051192555,2645749.5078953276,519.0
346250.62051192555,2645749.5078953276,518.0
346280.62051192555,2645749.5078953276,499.0
346310.62051192555,2645749.5078953276,478.0
346340.62051192555,2645749.5078953276,460.0
346370.62051192555,2645749.5078953276,446.0
346400.62051192555,2645749.5078953276,416.0
346430.62051192555,2645749.5078953276,401.0
346460.62051192555,2645749.5078953276,388.0
346490.62051192555,2645749.5078953276,375.0
346520.62051192555,2645749.5078953276,361.0
346550.62051192555,2645749.5078953276,344.0
346580.62051192555,2645749.5078953276,330.0
346610.62051192555,2645749.5078953276,327.0
346640.62051192555,2645749.5078953276,321.0
346670.62051192555,2645749.5078953276,311.0
346700.62051192555,2645749.5078953276,302.0
346730.62051192555,2645749.5078953276,292.0
346760.62051192555,2645749.5078953276,282.0
346790.62051192555,2645749.5078953276,275.0
346820.62051192555,2645749.5078953276,269.0
346850.62051192555,2645749.5078953276,264.0
346880.62051192555,2645749.5078953276,251.0
346910.62051192555,2645749.5078953276,232.0
346940.62051192555,2645749.5078953276,222.0
346970.62051192555,2645749.5078953276,217.0
347000.62051192555,2645749.5078953276,208.0
347030.62051192555,2645749.5078953276,200.0
347060.62051192555,2645749.5078953276,190.0
347090.62051192555,2645749.5078953276,181.0
347120.62051192555,2645749.5078953276,175.0
347150.62051192555,2645749.5078953276,170.0
347180.62051192555,2645749.5078953276,168.0
347210.62051192555,2645749.5078953276,171.0
347240.62051192555,2645749.5078953276,178.0
347270.62051192555,2645749.5078953276,192.0
347300.62051192555,2645749.5078953276,208.0
347330.62051192555,2645749.5078953276,222.0
347360.62051192555,2645749.5078953276,231.0
347390.62051192555,2645749.5078953276,239.0
347420.62051192555,2645749.5078953276,247.0
347450.62051192555,2645749.5078953276,253.0
347480.62051192555,2645749.5078953276,247.0
347510.62051192555,2645749.5078953276,233.0
347540.62051192555,2645749.5078953276,217.0
347570.62051192555,2645749.5078953276,200.0
347600.62051192555,2645749.5078953276,183.0
347630.62051192555,2645749.5078953276,160.0
347660.62051192555,2645749.5078953276,150.0
347690.62051192555,2645749.5078953276,141.0
346130.62051192555,2645719.5078953276,568.0
346160.62051192555,2645719.5078953276,558.0
346190.62051192555,2645719.5078953276,542.0
346220.62051192555,2645719.5078953276,519.0
346250.62051192555,2645719.5078953276,513.0
346280.62051192555,2645719.5078953276,487.0
346310.62051192555,2645719.5078953276,470.0
346340.62051192555,2645719.5078953276,455.0
346370.62051192555,2645719.5078953276,437.0
346400.62051192555,2645719.5078953276,412.0
346430.62051192555,2645719.5078953276,400.0
346460.62051192555,2645719.5078953276,376.0
346490.62051192555,2645719.5078953276,360.0
346520.62051192555,2645719.5078953276,353.0
346550.62051192555,2645719.5078953276,339.0
346580.62051192555,2645719.5078953276,320.0
346610.62051192555,2645719.5078953276,319.0
346640.62051192555,2645719.5078953276,309.0
346670.62051192555,2645719.5078953276,298.0
346700.62051192555,2645719.5078953276,293.0
346730.62051192555,2645719.5078953276,286.0
346760.62051192555,2645719.5078953276,274.0
346790.62051192555,2645719.5078953276,267.0
346820.62051192555,2645719.5078953276,260.0
346850.62051192555,2645719.5078953276,255.0
346880.62051192555,2645719.5078953276,246.0
346910.62051192555,2645719.5078953276,231.0
346940.62051192555,2645719.5078953276,222.0
346970.62051192555,2645719.5078953276,217.0
