terrain_x,terrain_y,terrain_z,wind_velocity,wind_angle
12987.916666666686,11828.28125,290.0,3.64,20
13219.84375,11828.28125,219.0,3.58,21
13451.770833333314,11828.28125,157.0,3.53,22
13683.697916666686,11828.28125,64.0,3.48,23
13915.625,11828.28125,60.0,3.41,25
14147.552083333314,11828.28125,59.0,3.34,27
14379.479166666686,11828.28125,57.0,3.29,29
14611.40625,11828.28125,54.0,3.29,30
14843.333333333314,11828.28125,52.0,3.33,31
15075.260416666686,11828.28125,50.0,3.37,31
15307.1875,11828.28125,49.0,3.39,32
0.0,11596.354166666511,1172.0,3.39,32
231.92708333331393,11596.354166666511,1245.0,3.35,32
463.85416666662786,11596.354166666511,1155.0,3.27,32
695.78125,11596.354166666511,1009.0,3.11,31
927.7083333333139,11596.354166666511,941.0,2.75,28
1159.6354166666279,11596.354166666511,991.0,2.36,23
1391.5625,11596.354166666511,962.0,2.25,22
1623.489583333314,11596.354166666511,877.0,2.23,22
1855.4166666666279,11596.354166666511,803.0,2.2,22
2087.34375,11596.354166666511,775.0,2.2,20
2319.270833333314,11596.354166666511,724.0,2.21,19
2551.197916666628,11596.354166666511,795.0,2.23,17
2783.125,11596.354166666511,750.0,2.27,15
3015.052083333314,11596.354166666511,654.0,2.31,14
3246.979166666628,11596.354166666511,483.0,2.31,12
3478.90625,11596.354166666511,381.0,2.28,9
3710.833333333314,11596.354166666511,246.0,2.23,7
3942.760416666628,11596.354166666511,330.0,2.14,5
4174.6875,11596.354166666511,381.0,2.03,5
4406.614583333314,11596.354166666511,402.0,1.93,5
4638.541666666628,11596.354166666511,506.0,1.82,7
4870.46875,11596.354166666511,474.0,1.72,9
5102.395833333314,11596.354166666511,396.0,1.64,12
5334.322916666628,11596.354166666511,375.0,1.6,15
5566.25,11596.354166666511,517.0,1.58,19
5798.177083333314,11596.354166666511,694.0,1.55,21
6030.104166666628,11596.354166666511,819.0,1.53,22
6262.03125,11596.354166666511,812.0,1.64,25
6493.958333333314,11596.354166666511,875.0,1.9,28
6725.885416666628,11596.354166666511,1029.0,2.21,30
6957.8125,11596.354166666511,1183.0,2.55,30
7189.739583333314,11596.354166666511,1309.0,2.85,28
7421.666666666628,11596.354166666511,1422.0,3.07,26
7653.59375,11596.354166666511,1447.0,3.19,23
7885.520833333314,11596.354166666511,1231.0,3.22,20
8117.447916666628,11596.354166666511,1032.0,3.18,16
8349.375,11596.354166666511,836.0,3.09,13
8581.302083333314,11596.354166666511,886.0,2.97,9
8813.229166666628,11596.354166666511,949.0,2.85,7
9045.15625,11596.354166666511,1073.0,2.77,7
9277.083333333314,11596.354166666511,1201.0,2.75,7
9509.010416666628,11596.354166666511,1303.0,2.76,8
9740.9375,11596.354166666511,1322.0,2.78,9
9972.864583333314,11596.354166666511,1287.0,2.8,10
10204.791666666628,11596.354166666511,1225.0,2.78,11
10436.71875,11596.354166666511,1180.0,2.75,12
10668.645833333314,11596.354166666511,1113.0,2.71,14
10900.572916666628,11596.354166666511,948.0,2.71,14
11132.5,11596.354166666511,757.0,2.68,16
11364.427083333314,11596.354166666511,654.0,2.66,19
11596.354166666686,11596.354166666511,566.0,2.66,22
11828.28125,11596.354166666511,492.0,2.65,25
12060.208333333314,11596.354166666511,399.0,2.66,27
12292.135416666686,11596.354166666511,307.0,2.69,30
12524.0625,11596.354166666511,284.0,2.77,32
12755.989583333314,11596.354166666511,264.0,2.86,35
12987.916666666686,11596.354166666511,187.0,2.97,36
13219.84375,11596.354166666511,132.0,3.08,36
13451.770833333314,11596.354166666511,86.0,3.17,36
13683.697916666686,11596.354166666511,59.0,3.28,37
13915.625,11596.354166666511,58.0,3.46,38
14147.552083333314,11596.354166666511,55.0,3.67,40
14379.479166666686,11596.354166666511,53.0,3.88,41
14611.40625,11596.354166666511,50.0,3.88,41
14843.333333333314,11596.354166666511,50.0,3.07,12
15075.260416666686,11596.354166666511,47.0,3.06,12
15307.1875,11596.354166666511,45.0,3.02,12
0.0,11364.427083333023,1274.0,2.99,11
231.92708333331393,11364.427083333023,1302.0,2.96,12
463.85416666662786,11364.427083333023,1185.0,2.96,13
695.78125,11364.427083333023,1098.0,2.99,15
927.7083333333139,11364.427083333023,1053.0,3.07,17
1159.6354166666279,11364.427083333023,960.0,3.2,19
1391.5625,11364.427083333023,812.0,3.32,19
1623.489583333314,11364.427083333023,675.0,3.42,18
1855.4166666666279,11364.427083333023,546.0,3.5,17
2087.34375,11364.427083333023,543.0,3.59,15
2319.270833333314,11364.427083333023,579.0,3.68,14
2551.197916666628,11364.427083333023,745.0,3.77,14
2783.125,11364.427083333023,894.0,3.86,14
3015.052083333314,11364.427083333023,772.0,3.95,14
3246.979166666628,11364.427083333023,610.0,4.03,14
3478.90625,11364.427083333023,534.0,4.09,14
3710.833333333314,11364.427083333023,321.0,4.11,14
3942.760416666628,11364.427083333023,224.0,4.12,13
4174.6875,11364.427083333023,220.0,4.1,12
4406.614583333314,11364.427083333023,228.0,4.08,11
4638.541666666628,11364.427083333023,270.0,4.06,10
4870.46875,11364.427083333023,240.0,4.03,9
5102.395833333314,11364.427083333023,218.0,3.96,8
5334.322916666628,11364.427083333023,240.0,3.86,9
5566.25,11364.427083333023,492.0,3.73,10
5798.177083333314,11364.427083333023,639.0,3.61,11
6030.104166666628,11364.427083333023,780.0,3.49,13
6262.03125,11364.427083333023,630.0,3.38,15
6493.958333333314,11364.427083333023,718.0,3.28,16
6725.885416666628,11364.427083333023,925.0,3.18,16
6957.8125,11364.427083333023,1105.0,3.07,14
7189.739583333314,11364.427083333023,1271.0,3.02,13
7421.666666666628,11364.427083333023,1372.0,3.1,12
7653.59375,11364.427083333023,1275.0,3.27,15
7885.520833333314,11364.427083333023,1100.0,3.42,17
8117.447916666628,11364.427083333023,967.0,3.54,18
8349.375,11364.427083333023,832.0,3.64,19
8581.302083333314,11364.427083333023,733.0,3.69,20
8813.229166666628,11364.427083333023,842.0,3.7,20
9045.15625,11364.427083333023,982.0,3.66,20
9277.083333333314,11364.427083333023,1089.0,3.61,21
9509.010416666628,11364.427083333023,1136.0,3.56,22
9740.9375,11364.427083333023,1189.0,3.53,24
9972.864583333314,11364.427083333023,1244.0,3.55,25
10204.791666666628,11364.427083333023,1275.0,3.6,26
10436.71875,11364.427083333023,1234.0,3.65,27
10668.645833333314,11364.427083333023,1059.0,3.69,26
10900.572916666628,11364.427083333023,926.0,3.73,25
11132.5,11364.427083333023,717.0,3.78,23
11364.427083333314,11364.427083333023,629.0,3.82,20
11596.354166666686,11364.427083333023,536.0,3.87,17
11828.28125,11364.427083333023,450.0,3.94,15
12060.208333333314,11364.427083333023,347.0,4.01,12
12292.135416666686,11364.427083333023,275.0,4.1,11
12524.0625,11364.427083333023,226.0,4.17,11
12755.989583333314,11364.427083333023,168.0,4.21,11
12987.916666666686,11364.427083333023,114.0,4.2,13
13219.84375,11364.427083333023,83.0,4.19,15
13451.770833333314,11364.427083333023,67.0,4.15,17
13683.697916666686,11364.427083333023,55.0,4.1,19
13915.625,11364.427083333023,54.0,4.02,20
14147.552083333314,11364.427083333023,52.0,3.9,21
14379.479166666686,11364.427083333023,50.0,3.78,21
14611.40625,11364.427083333023,48.0,3.68,21
14843.333333333314,11364.427083333023,47.0,3.59,21
15075.260416666686,11364.427083333023,44.0,3.53,22
15307.1875,11364.427083333023,44.0,3.48,24
0.0,11132.5,1385.0,3.43,26
231.92708333331393,11132.5,1353.0,3.36,28
463.85416666662786,11132.5,1235.0,3.28,29
695.78125,11132.5,1202.0,3.19,31
927.7083333333139,11132.5,1183.0,3.14,32
1159.6354166666279,11132.5,956.0,3.16,33
1391.5625,11132.5,789.0,3.22,33
1623.489583333314,11132.5,621.0,3.29,33
1855.4166666666279,11132.5,654.0,3.34,33
2087.34375,11132.5,641.0,3.37,33
2319.270833333314,11132.5,549.0,3.36,33
2551.197916666628,11132.5,657.0,3.28,32
2783.125,11132.5,773.0,3.03,29
3015.052083333314,11132.5,739.0,2.67,25
3246.979166666628,11132.5,755.0,2.47,23
3478.90625,11132.5,690.0,2.39,22
3710.833333333314,11132.5,493.0,2.34,20
3942.760416666628,11132.5,346.0,2.34,18
4174.6875,11132.5,281.0,2.37,17
4406.614583333314,11132.5,244.0,2.4,15
4638.541666666628,11132.5,269.0,2.44,13
4870.46875,11132.5,320.0,2.48,12
5102.395833333314,11132.5,302.0,2.49,11
5334.322916666628,11132.5,199.0,2.46,10
5566.25,11132.5,351.0,2.39,8
5798.177083333314,11132.5,499.0,2.27,7
6030.104166666628,11132.5,581.0,2.12,7
6262.03125,11132.5,477.0,1.97,8
6493.958333333314,11132.5,604.0,1.83,9
6725.885416666628,11132.5,775.0,1.73,11
6957.8125,11132.5,937.0,1.65,13
7189.739583333314,11132.5,1090.0,1.59,16
7421.666666666628,11132.5,1206.0,1.55,19
7653.59375,11132.5,1139.0,1.51,21
7885.520833333314,11132.5,958.0,1.48,22
8117.447916666628,11132.5,827.0,1.5,24
8349.375,11132.5,703.0,1.6,27
8581.302083333314,11132.5,640.0,1.81,29
8813.229166666628,11132.5,755.0,2.1,29
9045.15625,11132.5,894.0,2.4,28
9277.083333333314,11132.5,967.0,2.67,26
9509.010416666628,11132.5,1041.0,2.87,23
9740.9375,11132.5,1142.0,2.98,20
9972.864583333314,11132.5,1234.0,3.01,18
10204.791666666628,11132.5,1297.0,2.97,14
10436.71875,11132.5,1216.0,2.89,12
10668.645833333314,11132.5,1020.0,2.78,9
10900.572916666628,11132.5,922.0,2.69,8
11132.5,11132.5,696.0,2.65,8
11364.427083333314,11132.5,594.0,2.66,8
11596.354166666686,11132.5,516.0,2.68,9
11828.28125,11132.5,467.0,2.7,10
12060.208333333314,11132.5,421.0,2.69,11
12292.135416666686,11132.5,346.0,2.68,13
12524.0625,11132.5,260.0,2.66,15
12755.989583333314,11132.5,191.0,2.66,15
12987.916666666686,11132.5,142.0,2.65,18
13219.84375,11132.5,102.0,2.66,20
13451.770833333314,11132.5,59.0,2.67,23
13683.697916666686,11132.5,56.0,2.68,25
13915.625,11132.5,52.0,2.69,27
14147.552083333314,11132.5,51.0,2.72,30
14379.479166666686,11132.5,48.0,2.78,32
14611.40625,11132.5,45.0,2.86,34
14843.333333333314,11132.5,45.0,2.93,35
15075.260416666686,11132.5,44.0,3.0,35
15307.1875,11132.5,40.0,3.05,36
0.0,10900.572916666511,1479.0,3.14,37
231.92708333331393,10900.572916666511,1398.0,3.32,39
463.85416666662786,10900.572916666511,1313.0,3.54,41
695.78125,10900.572916666511,1319.0,3.82,43
927.7083333333139,10900.572916666511,1248.0,3.82,43
1159.6354166666279,10900.572916666511,995.0,3.07,13
1391.5625,10900.572916666511,873.0,3.05,13
1623.489583333314,10900.572916666511,666.0,3.0,12
1855.4166666666279,10900.572916666511,693.0,2.96,12
2087.34375,10900.572916666511,696.0,2.93,12
2319.270833333314,10900.572916666511,584.0,2.93,13
2551.197916666628,10900.572916666511,476.0,2.96,14
2783.125,10900.572916666511,487.0,3.05,16
3015.052083333314,10900.572916666511,616.0,3.2,17
3246.979166666628,10900.572916666511,805.0,3.35,16
3478.90625,10900.572916666511,846.0,3.46,15
3710.833333333314,10900.572916666511,627.0,3.56,14
3942.760416666628,10900.572916666511,481.0,3.65,12
4174.6875,10900.572916666511,415.0,3.73,11
4406.614583333314,10900.572916666511,418.0,3.79,11
4638.541666666628,10900.572916666511,494.0,3.86,12
4870.46875,10900.572916666511,562.0,3.94,12
5102.395833333314,10900.572916666511,433.0,4.02,12
5334.322916666628,10900.572916666511,258.0,4.08,12
5566.25,10900.572916666511,197.0,4.1,12
5798.177083333314,10900.572916666511,291.0,4.09,11
6030.104166666628,10900.572916666511,395.0,4.07,11
6262.03125,10900.572916666511,414.0,4.04,11
6493.958333333314,10900.572916666511,531.0,4.01,11
6725.885416666628,10900.572916666511,680.0,3.95,10
6957.8125,10900.572916666511,862.0,3.84,10
7189.739583333314,10900.572916666511,1010.0,3.7,11
7421.666666666628,10900.572916666511,1095.0,3.55,12
7653.59375,10900.572916666511,992.0,3.43,14
7885.520833333314,10900.572916666511,854.0,3.36,16
8117.447916666628,10900.572916666511,705.0,3.31,18
8349.375,10900.572916666511,554.0,3.27,18
8581.302083333314,10900.572916666511,599.0,3.22,17
8813.229166666628,10900.572916666511,727.0,3.15,16
9045.15625,10900.572916666511,865.0,3.11,14
9277.083333333314,10900.572916666511,968.0,3.15,13
9509.010416666628,10900.572916666511,1069.0,3.23,14
9740.9375,10900.572916666511,1153.0,3.31,16
9972.864583333314,10900.572916666511,1230.0,3.4,18
10204.791666666628,10900.572916666511,1299.0,3.49,19
10436.71875,10900.572916666511,1183.0,3.58,21
10668.645833333314,10900.572916666511,999.0,3.62,21
10900.572916666628,10900.572916666511,880.0,3.63,22
11132.5,10900.572916666511,687.0,3.61,22
11364.427083333314,10900.572916666511,623.0,3.59,23
11596.354166666686,10900.572916666511,554.0,3.59,24
11828.28125,10900.572916666511,510.0,3.65,24
12060.208333333314,10900.572916666511,468.0,3.73,24
12292.135416666686,10900.572916666511,363.0,3.82,24
12524.0625,10900.572916666511,296.0,3.89,23
12755.989583333314,10900.572916666511,243.0,3.96,21
12987.916666666686,10900.572916666511,211.0,4.01,19
13219.84375,10900.572916666511,158.0,4.05,17
13451.770833333314,10900.572916666511,58.0,4.1,15
13683.697916666686,10900.572916666511,52.0,4.15,13
13915.625,10900.572916666511,50.0,4.21,11
14147.552083333314,10900.572916666511,48.0,4.27,10
14379.479166666686,10900.572916666511,45.0,4.32,9
14611.40625,10900.572916666511,45.0,4.32,10
14843.333333333314,10900.572916666511,45.0,4.28,12
15075.260416666686,10900.572916666511,43.0,4.24,14
15307.1875,10900.572916666511,39.0,4.22,16
0.0,10668.645833333023,1559.0,4.19,18
231.92708333331393,10668.645833333023,1475.0,4.12,20
463.85416666662786,10668.645833333023,1412.0,4.0,22
695.78125,10668.645833333023,1342.0,3.87,22
927.7083333333139,10668.645833333023,1204.0,3.72,22
1159.6354166666279,10668.645833333023,959.0,3.59,23
1391.5625,10668.645833333023,834.0,3.49,24
1623.489583333314,10668.645833333023,684.0,3.42,26
1855.4166666666279,10668.645833333023,639.0,3.37,29
2087.34375,10668.645833333023,769.0,3.32,30
2319.270833333314,10668.645833333023,735.0,3.24,31
2551.197916666628,10668.645833333023,575.0,3.14,32
2783.125,10668.645833333023,436.0,3.05,33
3015.052083333314,10668.645833333023,504.0,3.03,34
3246.979166666628,10668.645833333023,694.0,3.07,34
3478.90625,10668.645833333023,900.0,3.14,34
3710.833333333314,10668.645833333023,750.0,3.22,34
3942.760416666628,10668.645833333023,622.0,3.29,34
4174.6875,10668.645833333023,540.0,3.35,34
4406.614583333314,10668.645833333023,607.0,3.35,33
4638.541666666628,10668.645833333023,608.0,3.23,31
4870.46875,10668.645833333023,500.0,2.93,28
5102.395833333314,10668.645833333023,356.0,2.68,25
5334.322916666628,10668.645833333023,221.0,2.54,21
5566.25,10668.645833333023,198.0,2.47,19
5798.177083333314,10668.645833333023,196.0,2.47,16
6030.104166666628,10668.645833333023,369.0,2.51,15
6262.03125,10668.645833333023,508.0,2.56,13
6493.958333333314,10668.645833333023,589.0,2.6,12
6725.885416666628,10668.645833333023,717.0,2.63,11
6957.8125,10668.645833333023,875.0,2.62,11
7189.739583333314,10668.645833333023,1029.0,2.58,11
7421.666666666628,10668.645833333023,1038.0,2.49,10
7653.59375,10668.645833333023,928.0,2.35,10
7885.520833333314,10668.645833333023,791.0,2.19,10
8117.447916666628,10668.645833333023,604.0,2.02,11
8349.375,10668.645833333023,424.0,1.88,11
8581.302083333314,10668.645833333023,558.0,1.78,13
8813.229166666628,10668.645833333023,691.0,1.7,15
9045.15625,10668.645833333023,827.0,1.64,17
9277.083333333314,10668.645833333023,943.0,1.59,19
9509.010416666628,10668.645833333023,1039.0,1.56,21
9740.9375,10668.645833333023,1137.0,1.53,23
9972.864583333314,10668.645833333023,1235.0,1.5,24
10204.791666666628,10668.645833333023,1295.0,1.52,25
10436.71875,10668.645833333023,1178.0,1.62,26
10668.645833333314,10668.645833333023,1038.0,1.8,26
10900.572916666628,10668.645833333023,921.0,2.02,25
11132.5,10668.645833333023,755.0,2.26,24
11364.427083333314,10668.645833333023,691.0,2.48,23
11596.354166666686,10668.645833333023,597.0,2.65,21
11828.28125,10668.645833333023,551.0,2.74,18
12060.208333333314,10668.645833333023,473.0,2.76,16
12292.135416666686,10668.645833333023,413.0,2.74,13
12524.0625,10668.645833333023,370.0,2.68,11
12755.989583333314,10668.645833333023,298.0,2.62,9
12987.916666666686,10668.645833333023,234.0,2.6,9
13219.84375,10668.645833333023,160.0,2.6,9
13451.770833333314,10668.645833333023,59.0,2.61,9
13683.697916666686,10668.645833333023,48.0,2.61,10
13915.625,10668.645833333023,46.0,2.62,12
14147.552083333314,10668.645833333023,45.0,2.62,14
14379.479166666686,10668.645833333023,43.0,2.62,16
14611.40625,10668.645833333023,43.0,2.62,16
14843.333333333314,10668.645833333023,42.0,2.63,19
15075.260416666686,10668.645833333023,42.0,2.64,21
15307.1875,10668.645833333023,39.0,2.66,24
0.0,10436.71875,1537.0,2.68,26
231.92708333331393,10436.71875,1528.0,2.71,28
463.85416666662786,10436.71875,1470.0,2.75,30
695.78125,10436.71875,1338.0,2.81,32
927.7083333333139,10436.71875,1178.0,2.88,33
1159.6354166666279,10436.71875,858.0,2.93,34
1391.5625,10436.71875,754.0,2.97,34
1623.489583333314,10436.71875,636.0,3.01,35
1855.4166666666279,10436.71875,695.0,3.08,37
2087.34375,10436.71875,807.0,3.25,39
2319.270833333314,10436.71875,762.0,3.47,41
2551.197916666628,10436.71875,561.0,3.75,42
2783.125,10436.71875,405.0,3.75,42
3015.052083333314,10436.71875,460.0,3.08,14
3246.979166666628,10436.71875,673.0,3.05,14
3478.90625,10436.71875,771.0,2.98,13
3710.833333333314,10436.71875,838.0,2.92,12
3942.760416666628,10436.71875,752.0,2.89,12
4174.6875,10436.71875,677.0,2.9,12
4406.614583333314,10436.71875,633.0,2.96,13
4638.541666666628,10436.71875,453.0,3.06,14
4870.46875,10436.71875,278.0,3.19,14
5102.395833333314,10436.71875,210.0,3.33,14
5334.322916666628,10436.71875,259.0,3.45,13
5566.25,10436.71875,291.0,3.54,12
5798.177083333314,10436.71875,172.0,3.62,10
6030.104166666628,10436.71875,409.0,3.69,10
6262.03125,10436.71875,567.0,3.73,10
6493.958333333314,10436.71875,639.0,3.78,10
6725.885416666628,10436.71875,746.0,3.85,9
6957.8125,10436.71875,883.0,3.93,9
7189.739583333314,10436.71875,972.0,3.98,9
7421.666666666628,10436.71875,877.0,3.98,10
7653.59375,10436.71875,762.0,3.97,11
7885.520833333314,10436.71875,611.0,3.96,11
8117.447916666628,10436.71875,410.0,3.93,11
8349.375,10436.71875,365.0,3.9,12
8581.302083333314,10436.71875,583.0,3.82,12
8813.229166666628,10436.71875,700.0,3.71,13
9045.15625,10436.71875,807.0,3.57,14
9277.083333333314,10436.71875,902.0,3.43,15
9509.010416666628,10436.71875,1000.0,3.34,17
9740.9375,10436.71875,1094.0,3.33,18
9972.864583333314,10436.71875,1192.0,3.35,18
10204.791666666628,10436.71875,1237.0,3.38,18
10436.71875,10436.71875,1151.0,3.38,17
10668.645833333314,10436.71875,1066.0,3.34,15
10900.572916666628,10436.71875,898.0,3.29,14
11132.5,10436.71875,824.0,3.27,12
11364.427083333314,10436.71875,753.0,3.27,13
11596.354166666686,10436.71875,657.0,3.28,15
11828.28125,10436.71875,583.0,3.31,17
12060.208333333314,10436.71875,530.0,3.37,20
12292.135416666686,10436.71875,507.0,3.45,21
12524.0625,10436.71875,413.0,3.51,23
12755.989583333314,10436.71875,313.0,3.55,23
12987.916666666686,10436.71875,235.0,3.57,24
13219.84375,10436.71875,164.0,3.58,23
13451.770833333314,10436.71875,58.0,3.62,23
13683.697916666686,10436.71875,45.0,3.72,22
13915.625,10436.71875,44.0,3.84,21
14147.552083333314,10436.71875,42.0,3.95,20
14379.479166666686,10436.71875,40.0,4.05,19
14611.40625,10436.71875,39.0,4.12,18
14843.333333333314,10436.71875,40.0,4.16,16
15075.260416666686,10436.71875,40.0,4.2,14
15307.1875,10436.71875,39.0,4.23,13
0.0,10204.791666666511,1398.0,4.27,11
231.92708333331393,10204.791666666511,1403.0,4.31,10
463.85416666662786,10204.791666666511,1448.0,4.35,9
695.78125,10204.791666666511,1391.0,4.37,9
927.7083333333139,10204.791666666511,1198.0,4.34,10
1159.6354166666279,10204.791666666511,852.0,4.27,12
1391.5625,10204.791666666511,712.0,4.22,13
1623.489583333314,10204.791666666511,658.0,4.2,15
1855.4166666666279,10204.791666666511,788.0,4.19,17
2087.34375,10204.791666666511,867.0,4.14,20
2319.270833333314,10204.791666666511,812.0,4.04,22
2551.197916666628,10204.791666666511,585.0,3.93,23
2783.125,10204.791666666511,380.0,3.79,24
3015.052083333314,10204.791666666511,374.0,3.66,25
3246.979166666628,10204.791666666511,516.0,3.52,27
3478.90625,10204.791666666511,633.0,3.41,29
3710.833333333314,10204.791666666511,690.0,3.35,31
3942.760416666628,10204.791666666511,759.0,3.3,32
4174.6875,10204.791666666511,760.0,3.23,33
4406.614583333314,10204.791666666511,583.0,3.14,33
4638.541666666628,10204.791666666511,367.0,3.04,33
4870.46875,10204.791666666511,229.0,2.98,34
5102.395833333314,10204.791666666511,268.0,2.97,34
5334.322916666628,10204.791666666511,339.0,3.0,35
5566.25,10204.791666666511,348.0,3.07,35
5798.177083333314,10204.791666666511,217.0,3.16,35
6030.104166666628,10204.791666666511,333.0,3.26,35
6262.03125,10204.791666666511,465.0,3.34,34
6493.958333333314,10204.791666666511,494.0,3.3,32
6725.885416666628,10204.791666666511,650.0,3.1,30
6957.8125,10204.791666666511,766.0,2.85,26
7189.739583333314,10204.791666666511,836.0,2.68,21
7421.666666666628,10204.791666666511,775.0,2.6,18
7653.59375,10204.791666666511,582.0,2.6,14
7885.520833333314,10204.791666666511,428.0,2.66,13
8117.447916666628,10204.791666666511,323.0,2.72,12
8349.375,10204.791666666511,354.0,2.75,11
8581.302083333314,10204.791666666511,548.0,2.74,11
8813.229166666628,10204.791666666511,653.0,2.71,12
9045.15625,10204.791666666511,768.0,2.64,12
9277.083333333314,10204.791666666511,861.0,2.54,12
9509.010416666628,10204.791666666511,965.0,2.4,12
9740.9375,10204.791666666511,1048.0,2.25,12
9972.864583333314,10204.791666666511,1064.0,2.11,13
10204.791666666628,10204.791666666511,1057.0,1.98,13
10436.71875,10204.791666666511,981.0,1.88,14
10668.645833333314,10204.791666666511,985.0,1.8,15
10900.572916666628,10204.791666666511,955.0,1.75,17
11132.5,10204.791666666511,889.0,1.7,19
11364.427083333314,10204.791666666511,794.0,1.68,21
11596.354166666686,10204.791666666511,690.0,1.65,22
11828.28125,10204.791666666511,642.0,1.62,23
12060.208333333314,10204.791666666511,631.0,1.6,23
12292.135416666686,10204.791666666511,527.0,1.61,23
12524.0625,10204.791666666511,410.0,1.67,23
12755.989583333314,10204.791666666511,316.0,1.78,23
12987.916666666686,10204.791666666511,234.0,1.92,22
13219.84375,10204.791666666511,176.0,2.09,21
13451.770833333314,10204.791666666511,53.0,2.26,20
13683.697916666686,10204.791666666511,42.0,2.39,19
13915.625,10204.791666666511,43.0,2.48,17
14147.552083333314,10204.791666666511,39.0,2.53,14
14379.479166666686,10204.791666666511,37.0,2.55,12
14611.40625,10204.791666666511,37.0,2.56,10
14843.333333333314,10204.791666666511,36.0,2.57,9
15075.260416666686,10204.791666666511,34.0,2.57,9
15307.1875,10204.791666666511,35.0,2.56,10
0.0,9972.864583333023,1264.0,2.56,11
231.92708333331393,9972.864583333023,1286.0,2.55,13
463.85416666662786,9972.864583333023,1383.0,2.56,15
695.78125,9972.864583333023,1413.0,2.57,17
927.7083333333139,9972.864583333023,1243.0,2.57,17
1159.6354166666279,9972.864583333023,915.0,2.58,20
1391.5625,9972.864583333023,758.0,2.6,22
1623.489583333314,9972.864583333023,669.0,2.62,24
1855.4166666666279,9972.864583333023,835.0,2.65,26
2087.34375,9972.864583333023,938.0,2.69,28
2319.270833333314,9972.864583333023,921.0,2.75,30
2551.197916666628,9972.864583333023,670.0,2.82,31
2783.125,9972.864583333023,516.0,2.88,33
3015.052083333314,9972.864583333023,451.0,2.92,33
3246.979166666628,9972.864583333023,365.0,2.95,34
3478.90625,9972.864583333023,464.0,2.99,35
3710.833333333314,9972.864583333023,529.0,3.07,36
3942.760416666628,9972.864583333023,632.0,3.23,38
4174.6875,9972.864583333023,701.0,3.43,40
4406.614583333314,9972.864583333023,566.0,3.68,41
4638.541666666628,9972.864583333023,394.0,3.68,41
4870.46875,9972.864583333023,257.0,3.09,15
5102.395833333314,9972.864583333023,290.0,3.05,14
5334.322916666628,9972.864583333023,408.0,2.97,13
5566.25,9972.864583333023,415.0,2.89,12
5798.177083333314,9972.864583333023,298.0,2.85,12
6030.104166666628,9972.864583333023,227.0,2.86,12
6262.03125,9972.864583333023,282.0,2.93,12
6493.958333333314,9972.864583333023,373.0,3.04,12
6725.885416666628,9972.864583333023,516.0,3.17,12
6957.8125,9972.864583333023,627.0,3.28,11
7189.739583333314,9972.864583333023,713.0,3.37,11
7421.666666666628,9972.864583333023,629.0,3.44,10
7653.59375,9972.864583333023,515.0,3.52,9
7885.520833333314,9972.864583333023,338.0,3.58,8
8117.447916666628,9972.864583333023,270.0,3.63,8
8349.375,9972.864583333023,335.0,3.66,8
8581.302083333314,9972.864583333023,521.0,3.71,7
8813.229166666628,9972.864583333023,640.0,3.76,7
9045.15625,9972.864583333023,734.0,3.78,8
9277.083333333314,9972.864583333023,855.0,3.78,9
9509.010416666628,9972.864583333023,927.0,3.76,10
9740.9375,9972.864583333023,885.0,3.75,11
9972.864583333314,9972.864583333023,900.0,3.73,12
10204.791666666628,9972.864583333023,887.0,3.69,14
10436.71875,9972.864583333023,838.0,3.64,15
10668.645833333314,9972.864583333023,803.0,3.56,16
10900.572916666628,9972.864583333023,867.0,3.47,17
11132.5,9972.864583333023,878.0,3.37,18
11364.427083333314,9972.864583333023,790.0,3.31,18
11596.354166666686,9972.864583333023,734.0,3.34,18
11828.28125,9972.864583333023,695.0,3.41,17
12060.208333333314,9972.864583333023,619.0,3.48,17
12292.135416666686,9972.864583333023,465.0,3.51,16
12524.0625,9972.864583333023,359.0,3.48,15
12755.989583333314,9972.864583333023,282.0,3.43,14
12987.916666666686,9972.864583333023,210.0,3.37,13
13219.84375,9972.864583333023,141.0,3.31,13
13451.770833333314,9972.864583333023,45.0,3.28,15
13683.697916666686,9972.864583333023,43.0,3.27,17
13915.625,9972.864583333023,43.0,3.29,20
14147.552083333314,9972.864583333023,41.0,3.34,22
14379.479166666686,9972.864583333023,43.0,3.4,24
14611.40625,9972.864583333023,41.0,3.45,25
14843.333333333314,9972.864583333023,37.0,3.48,24
15075.260416666686,9972.864583333023,35.0,3.52,23
15307.1875,9972.864583333023,36.0,3.58,21
0.0,9740.9375,1141.0,3.7,19
231.92708333331393,9740.9375,1219.0,3.85,18
463.85416666662786,9740.9375,1340.0,3.99,17
695.78125,9740.9375,1397.0,4.1,16
927.7083333333139,9740.9375,1170.0,4.16,15
1159.6354166666279,9740.9375,1012.0,4.2,14
1391.5625,9740.9375,848.0,4.23,13
1623.489583333314,9740.9375,693.0,4.24,12
1855.4166666666279,9740.9375,757.0,4.27,11
2087.34375,9740.9375,918.0,4.28,10
2319.270833333314,9740.9375,971.0,4.28,9
2551.197916666628,9740.9375,806.0,4.26,9
2783.125,9740.9375,682.0,4.19,9
3015.052083333314,9740.9375,572.0,4.12,11
3246.979166666628,9740.9375,463.0,4.07,13
3478.90625,9740.9375,330.0,4.05,15
3710.833333333314,9740.9375,403.0,4.05,16
3942.760416666628,9740.9375,490.0,4.03,19
